Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
"in  swiss and lufthansa have named in a european commission investigation into price fixing but were not fined due to acting as a whistleblower
",swiss lufthansa named european commission investigation price fixing fined acting whistleblower,9.03,"swiss,lufthansa,named,european,commission,investigation,price,fixing,fined,acting,whistleblower",0.00,swiss
"on  august  swiss introduced a new company logo which resembled the logo of the defunct swissair
",august swiss introduced new company logo resembled logo defunct swissair,6.19,"august,swiss,introduced,new,company,logo,resembled,logo,defunct,swissair",0.00,swiss
"swiss international air lines has its operational headquarters at euroairport basel mulhouse freiburg near basel switzerland the french swiss airport is located on french territory and has customs free access to switzerland the swiss head office is located in the swiss section of the airport and it is only accessible from switzerland according to the commercial register the legal seat is in basel itself
",swiss international air lines operational headquarters euroairport basel mulhouse freiburg near basel switzerland french swiss airport located french territory customs free access switzerland swiss head office located swiss section airport accessible switzerland according commercial register legal seat basel,6.39,"swiss,international,air,lines,operational,headquarters,euroairport,basel,mulhouse,freiburg,near,basel,switzerland,french,swiss,airport,located,french,territory,customs,free,access,switzerland,swiss,head,office,located,swiss,section,airport,accessible,switzerland,according,commercial,register,legal,seat,basel",0.00,swiss
"swiss international air lines head office was previously the head office of crossair in  the crossair sign on the building was replaced by a swiss international air lines one as of  the basel area offices housed about  employees while the zurich area offices housed about  employees when swiss started as a company about   worked at the basel offices
",swiss international air lines head office previously head office crossair crossair sign building replaced swiss international air lines basel area offices housed employees zurich area offices housed employees swiss started company worked basel offices,6.84,"swiss,international,air,lines,head,office,previously,head,office,crossair,crossair,sign,building,replaced,swiss,international,air,lines,basel,area,offices,housed,employees,zurich,area,offices,housed,employees,swiss,started,company,worked,basel,offices",0.00,swiss
"swiss also operates offices at zurich airport in kloten and at geneva airport
",swiss operates offices zurich airport kloten geneva airport,6.41,"swiss,operates,offices,zurich,airport,kloten,geneva,airport",0.00,swiss
"the following companies are part of the swiss international air lines group
",following companies swiss international air lines group,6.58,"following,companies,swiss,international,air,lines,group",0.00,swiss
"on european flights swiss serves drinks depending on the time of day and the duration of the flight swiss may also serve snacks cold snacks are served on shorter flights and hot ones on longer flights economy class service includes sandwiches from a swiss bakery a small bar of swiss chocolate branded with the word swiss and the distinctive tail fin is provided to passengers before landing on all flights for its services to and from geneva airport on airbus a aircraft a buy on board system called swiss saveurs is available
",european flights swiss serves drinks depending time day duration flight swiss serve snacks cold snacks served shorter flights hot ones longer flights economy class service includes sandwiches swiss bakery small bar swiss chocolate branded word swiss distinctive tail fin provided passengers landing flights services geneva airport airbus aircraft buy board system called swiss saveurs available,7.01,"european,flights,swiss,serves,drinks,depending,time,day,duration,flight,swiss,serve,snacks,cold,snacks,served,shorter,flights,hot,ones,longer,flights,economy,class,service,includes,sandwiches,swiss,bakery,small,bar,swiss,chocolate,branded,word,swiss,distinctive,tail,fin,provided,passengers,landing,flights,services,geneva,airport,airbus,aircraft,buy,board,system,called,swiss,saveurs,available",0.00,swiss
"swiss airtrain service allows passengers to take any sbb train at no extra charge from zurich airport to basel sbb railway station and lugano railway station swiss previously operated a swissbus service from ottawa railway station to montraltrudeau airport in montreal
",swiss airtrain service allows passengers sbb train extra charge zurich airport basel sbb railway station lugano railway station swiss previously operated swissbus service ottawa railway station montraltrudeau airport montreal,4.46,"swiss,airtrain,service,allows,passengers,sbb,train,extra,charge,zurich,airport,basel,sbb,railway,station,lugano,railway,station,swiss,previously,operated,swissbus,service,ottawa,railway,station,montraltrudeau,airport,montreal",0.00,swiss
"swiss codeshares with the following airlines
",swiss codeshares following airlines,4.44,"swiss,codeshares,following,airlines",0.00,swiss
"swiss has interline agreements with the following airlines
",swiss interline agreements following airlines,5.08,"swiss,interline,agreements,following,airlines",0.00,swiss
"as of january update swiss international air lines  operates the following aircraft additionally helvetic airways operates ten embraer s on behalf of swiss following helvetic airways acquisition of the type helvetic airways will also operate embraer  e aircraft on behalf of swiss
",januaryupdate swiss international air lines operates following aircraft additionally helvetic airways operates embraer behalf swiss following helvetic airways acquisition type helvetic airways operate embraer e aircraft behalf swiss,4.63,"januaryupdate,swiss,international,air,lines,operates,following,aircraft,additionally,helvetic,airways,operates,embraer,behalf,swiss,following,helvetic,airways,acquisition,type,helvetic,airways,operate,embraer,e,aircraft,behalf,swiss",0.00,swiss
"on  september  lufthansa announced an order for  new aircraft several of them for swiss
",september lufthansa announced order new aircraft swiss,7.95,"september,lufthansa,announced,order,new,aircraft,swiss",0.00,swiss
"in march  swiss ordered six boeing  ers on  march  swiss confirmed lufthansa group had ordered an additional three boeing  ers for swiss the s will be operated by and leased back from swiss global air lines swiss has confirmed that all  ers will have an updated first class cabin with eight private suites and a  inch tv  business class seats which convert into a fully flat bed that is over two meters long and  economy seats with  seats abreast in a    layout using the same seat pitch and width on its as and as on the s the first of these new airliners was delivered in january  the boeing aircraft will replace most of swiss a aircraft while the remaining five as were refurbished
",march swiss ordered boeing ers march swiss confirmed lufthansa group ordered additional boeing ers swiss operated leased swiss global air lines swiss confirmed ers updated class cabin private suites inch tv business class seats convert fully flat bed meters long economy seats seats abreast layout seat pitch width new airliners delivered january boeing aircraft replace swiss aircraft remaining refurbished,9.48,"march,swiss,ordered,boeing,ers,march,swiss,confirmed,lufthansa,group,ordered,additional,boeing,ers,swiss,operated,leased,swiss,global,air,lines,swiss,confirmed,ers,updated,class,cabin,private,suites,inch,tv,business,class,seats,convert,fully,flat,bed,meters,long,economy,seats,seats,abreast,layout,seat,pitch,width,new,airliners,delivered,january,boeing,aircraft,replace,swiss,aircraft,remaining,refurbished",0.00,swiss
"in  swiss announced it would refurbish its a fleet with new interiors and the older as and as were to be replaced by aaneos the as along with swiss global air lines avro fleet were replaced by bombardier cs aircraft the last avro rj aircraft hb iyz completed its final flight lx from geneva to zurich on  august 
",swiss announced refurbish fleet new interiors older replaced aaneos swiss global air lines avro fleet replaced bombardier cs aircraft avro rj aircraft hb iyz completed final flight lx geneva zurich august,8.63,"swiss,announced,refurbish,fleet,new,interiors,older,replaced,aaneos,swiss,global,air,lines,avro,fleet,replaced,bombardier,cs,aircraft,avro,rj,aircraft,hb,iyz,completed,final,flight,lx,geneva,zurich,august",0.00,swiss
"swiss first airbus a then known as the bombardier cs entered service on  june  with its maiden commercial flight from geneva to london heathrow swiss was the launch customer of the airbus a family  with its first cseries aircraft a cs  delivered to the airline in june  and registered hb jba the first commercial flight performed led from zurich to paris charles de gaulle
",swiss airbus known bombardier cs entered service june maiden commercial flight geneva london heathrow swiss launch customer airbus family cseries aircraft cs delivered airline june registered hb jba commercial flight performed led zurich paris charles de gaulle,7.24,"swiss,airbus,known,bombardier,cs,entered,service,june,maiden,commercial,flight,geneva,london,heathrow,swiss,launch,customer,airbus,family,cseries,aircraft,cs,delivered,airline,june,registered,hb,jba,commercial,flight,performed,led,zurich,paris,charles,de,gaulle",0.00,swiss
"the boeing  er and airbus a    aircraft were operated by swiss global air lines until the subsidiary ceased operations in april  in an attempt to lower administration costs and simplify swiss fleet structuring
",boeing er airbus aircraft operated swiss global air lines subsidiary ceased operations april attempt lower administration costs simplify swiss fleet structuring,5.71,"boeing,er,airbus,aircraft,operated,swiss,global,air,lines,subsidiary,ceased,operations,april,attempt,lower,administration,costs,simplify,swiss,fleet,structuring",0.00,swiss
" media related to swiss international air lines at wikimedia commons
",media related swiss international air lines wikimedia commons,2.90,"media,related,swiss,international,air,lines,wikimedia,commons",0.00,swiss
