Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
"line  travels from northeast to southwest line  is one of the most important lines as it connects southwest tehran to northeast crosses busy parts of the capital city and can help to alleviate traffic problems about  kilometers  of line  became operational in december  followed by  kilometers  in april  and finally the last section of the line which is  kilometers  opened on september   increasing the length of the line to a total of  kilometers  and serving  stations as of may update
",line travels northeast southwest line important lines connects southwest tehran northeast crosses busy parts capital city help alleviate traffic problems kilometers line operational december followed kilometers april finally section line kilometers opened september increasing length line total kilometers serving stations mayupdate,7.96,"line,travels,northeast,southwest,line,important,lines,connects,southwest,tehran,northeast,crosses,busy,parts,capital,city,help,alleviate,traffic,problems,kilometers,line,operational,december,followed,kilometers,april,finally,section,line,kilometers,opened,september,increasing,length,line,total,kilometers,serving,stations,mayupdate",0.00,tehran
"the line is  km  long with  stations  which connects the western part of tehran to eastern part this line initially runs through ekbatan  to kolahdooz  the construction of a western extension to line  has been started in  connecting ekbatan to chaharbagh sq this extension will include  stations a sub line of this line connects bimeh station to mehrabad airport this sub line has  stations at bimeh terminal  and terminal 
",line km long stations connects western tehran eastern line initially runs ekbatan kolahdooz construction western extension line started connecting ekbatan chaharbagh sq extension include stations sub line line connects bimeh station mehrabad airport sub line stations bimeh terminal terminal,7.08,"line,km,long,stations,connects,western,tehran,eastern,line,initially,runs,ekbatan,kolahdooz,construction,western,extension,line,started,connecting,ekbatan,chaharbagh,sq,extension,include,stations,sub,line,line,connects,bimeh,station,mehrabad,airport,sub,line,stations,bimeh,terminal,terminal",0.00,tehran
"line  is coloured green on system maps it is a  kilometer long  commuter rail line and has  stations entering the area of karaj with main stations at karaj and golshahr and hashtgerd it connects with the western end of line  at tehran  station and with the western end of line  at eram e sabz metro station
",line coloured green system maps kilometer long commuter rail line stations entering area karaj main stations karaj golshahr hashtgerd connects western end line tehran station western end line eram e sabz metro station,7.49,"line,coloured,green,system,maps,kilometer,long,commuter,rail,line,stations,entering,area,karaj,main,stations,karaj,golshahr,hashtgerd,connects,western,end,line,tehran,station,western,end,line,eram,e,sabz,metro,station",0.00,tehran
"this line is coloured pink on system maps it is a  kilometer long  with a first section from shohada square to dowlat abad opened on april   this line is  km  long with  stations right now when completed this line will be  km  long with  stations connecting southeast tehran to northwest a tunnel boring machine  is used to construct the tunnel tbm is using earth pressure balanced method to pass safely through urban areas without considerable settlement
",line coloured pink system maps kilometer long section shohada square dowlat abad opened april line km long stations right completed line km long stations connecting southeast tehran northwest tunnel boring machine construct tunnel tbm earth pressure balanced method pass safely urban areas considerable settlement,7.02,"line,coloured,pink,system,maps,kilometer,long,section,shohada,square,dowlat,abad,opened,april,line,km,long,stations,right,completed,line,km,long,stations,connecting,southeast,tehran,northwest,tunnel,boring,machine,construct,tunnel,tbm,earth,pressure,balanced,method,pass,safely,urban,areas,considerable,settlement",0.00,tehran
"line  stretching  kilometres  with  stations is planned along the westeast corridor from vardavard metro station in the west of tehran towards the area of kosar aqueduct in the east construction started in september 
",line stretching kilometres stations planned westeast corridor vardavard metro station west tehran area kosar aqueduct east construction started september,6.45,"line,stretching,kilometres,stations,planned,westeast,corridor,vardavard,metro,station,west,tehran,area,kosar,aqueduct,east,construction,started,september",0.00,tehran
"on  july  a twenty square metres area immediately adjacent to the entrance of the toupkhaneh metro station caved in there were no casualties but the station had to undergo numerous repairs
on  april  safety walls of mianrood river broke due to heavy rain in tehran and consequently  cubic meters of water entered metro tunnel of line  the two nearest stations were still under construction so metro operators had enough time to evacuate other stations from passengers nobody was killed but water depth in the habib o llah station the deepest station on line  was estimated to be near  meters it took nearly two weeks to reopen the flooded stations which were previously in operation
",july square metres area immediately adjacent entrance toupkhaneh metro station caved casualties station undergo numerous repairson april safety walls mianrood river broke heavy rain tehran consequently cubic meters water entered metro tunnel line nearest stations construction metro operators time evacuate stations passengers killed water depth habib llah station deepest station line estimated near meters took nearly weeks reopen flooded stations previously operation,7.61,"july,square,metres,area,immediately,adjacent,entrance,toupkhaneh,metro,station,caved,casualties,station,undergo,numerous,repairson,april,safety,walls,mianrood,river,broke,heavy,rain,tehran,consequently,cubic,meters,water,entered,metro,tunnel,line,nearest,stations,construction,metro,operators,time,evacuate,stations,passengers,killed,water,depth,habib,llah,station,deepest,station,line,estimated,near,meters,took,nearly,weeks,reopen,flooded,stations,previously,operation",0.00,tehran
"tehran metro has had various challenges during its operation since its start the most recent of such has been their respond to the covid  pandemic
",tehran metro challenges operation start recent respond covid pandemic,10.88,"tehran,metro,challenges,operation,start,recent,respond,covid,pandemic",0.00,tehran
"amidst the covid  cases increasing in iran tehran metro made wearing masks a requirement to enter the metro network at any station law enforcement located in every station were ordered to prevent passengers from entering without masks and such passengers would be led to purchase masks from mask selling desks located at every metro station
",amidst covid cases increasing iran tehran metro wearing masks requirement enter metro network station law enforcement located station ordered prevent passengers entering masks passengers led purchase masks mask selling desks located metro station,6.45,"amidst,covid,cases,increasing,iran,tehran,metro,wearing,masks,requirement,enter,metro,network,station,law,enforcement,located,station,ordered,prevent,passengers,entering,masks,passengers,led,purchase,masks,mask,selling,desks,located,metro,station",0.00,tehran
"the cultural heritage organization of iran has complained that the vibrations caused by the metro were having a significant and highly adverse effect on the masoudieh palace in the baharestan neighbourhood of central tehran the cultural heritage organisation has also complained about vibrations near other historic sites such as the golestan palace and the national museum of irancitation needed
",cultural heritage organization iran complained vibrations caused metro significant highly adverse effect masoudieh palace baharestan neighbourhood central tehran cultural heritage organisation complained vibrations near historic sites golestan palace national museum irancitation needed,6.80,"cultural,heritage,organization,iran,complained,vibrations,caused,metro,significant,highly,adverse,effect,masoudieh,palace,baharestan,neighbourhood,central,tehran,cultural,heritage,organisation,complained,vibrations,near,historic,sites,golestan,palace,national,museum,irancitation,needed",0.00,tehran
"tehran metro in 
",tehran metro,5.88,"tehran,metro",0.00,tehran
"samsung advertising in tehran metro
",samsung advertising tehran metro,2.78,"samsung,advertising,tehran,metro",0.00,tehran
"tehran metro line  under construction
",tehran metro line construction,2.63,"tehran,metro,line,construction",0.00,tehran
"tehran metro line  under construction
",tehran metro line construction,2.63,"tehran,metro,line,construction",0.00,tehran
"tehran metro line  under construction
",tehran metro line construction,2.63,"tehran,metro,line,construction",0.00,tehran
"ashrafi esfahani metro station at tehran metro line 
",ashrafi esfahani metro station tehran metro line,1.89,"ashrafi,esfahani,metro,station,tehran,metro,line",0.00,tehran
"tehran metro depot
",tehran metro depot,0.00,"tehran,metro,depot",0.00,tehran
