Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
"real madrid went  up within half an hour the third goal brought with it a sending off for barcelonas benito garca after he made what calvet claimed was a completely normal tackle madrids jos llopis corona recalled at which point they got a bit demoralized while ngel mur countered at which point we thought go on then score as many as you want madrid made it  by half time two goals were also ruled out for offside and proceeded to score a further three goals in the second half to which barcelona replied with a late consolation goal according to football writer sid lowe there have been relatively few mentions of the game since and it is not a result that has been particularly celebrated in madrid indeed the  occupies a far more prominent place in barcelonas history this was the game that first formed the identification of madrid as the team of the dictatorship and barcelona as its victims fernando argila barcelonas reserve goalkeeper from the  match said there was no rivalry not at least until that game
",real madrid went half hour goal brought sending barcelonas benito garca calvet claimed completely normal tackle madrids jos llopis corona recalled point got bit demoralized ngel mur countered point thought score want madrid half time goals ruled offside proceeded score goals second half barcelona replied late consolation goal according football writer sid lowe relatively mentions game result particularly celebrated madrid occupies far prominent place barcelonas history game formed identification madrid team dictatorship barcelona victims fernando argila barcelonas reserve goalkeeper match said rivalry game,9.46,"real,madrid,went,half,hour,goal,brought,sending,barcelonas,benito,garca,calvet,claimed,completely,normal,tackle,madrids,jos,llopis,corona,recalled,point,got,bit,demoralized,ngel,mur,countered,point,thought,score,want,madrid,half,time,goals,ruled,offside,proceeded,score,goals,second,half,barcelona,replied,late,consolation,goal,according,football,writer,sid,lowe,relatively,mentions,game,result,particularly,celebrated,madrid,occupies,far,prominent,place,barcelonas,history,game,formed,identification,madrid,team,dictatorship,barcelona,victims,fernando,argila,barcelonas,reserve,goalkeeper,match,said,rivalry,game",0.00,real
"santiago bernabyou became president of real madrid in  under his presidency the club was rebuilt after the civil war and he oversaw the construction of the clubs current stadium estadio real madrid club de ftbol  and its training facilities ciudad deportiva additionally during the s former real madrid amateurs player miguel malbo founded real madrids youth academy or cantera known today as la fbrica beginning in  he embarked upon a strategy of signing world class players from abroad the most prominent being alfredo di stfano
",santiago bernabyou president real madrid presidency club rebuilt civil war oversaw construction clubs current stadium estadio real madrid club de ftbol training facilities ciudad deportiva additionally real madrid amateurs player miguel malbo founded real madrids youth academy cantera known today la fbrica beginning embarked strategy signing world class players abroad prominent alfredo di stfano,5.84,"santiago,bernabyou,president,real,madrid,presidency,club,rebuilt,civil,war,oversaw,construction,clubs,current,stadium,estadio,real,madrid,club,de,ftbol,training,facilities,ciudad,deportiva,additionally,real,madrid,amateurs,player,miguel,malbo,founded,real,madrids,youth,academy,cantera,known,today,la,fbrica,beginning,embarked,strategy,signing,world,class,players,abroad,prominent,alfredo,di,stfano",0.00,real
"in  acting upon the idea proposed by gabriel hanot a french sports journalist and editor of lquipe bernabyou bedrignan and gusztv sebes created the european cup a continental tournament for the league champions around europe which is today known as the uefa champions league it was under bernabyous guidance that real madrid established itself as a major force in both spanish and european football the club won the european cup five times in a row between  and  which included the  hampden park final against eintracht frankfurt in  after these five consecutive successes real was permanently awarded the original cup and earned the right to wear the uefa badge of honor real madrids achievements in europe were built upon its unprecedented domestic dominance with the club winning twelve league titles out of sixteen possible from  to  including a five in a row sequence in  and finishing runners up a further three times
",acting idea proposed gabriel hanot french sports journalist editor lquipe bernabyou bedrignan gusztv sebes created european cup continental tournament league champions europe today known uefa champions league bernabyous guidance real madrid established major force spanish european football club european cup times row included hampden park final eintracht frankfurt consecutive successes real permanently awarded original cup earned right wear uefa badge honor real madrids achievements europe built unprecedented domestic dominance club winning league titles sixteen possible including row sequence finishing runners times,7.58,"acting,idea,proposed,gabriel,hanot,french,sports,journalist,editor,lquipe,bernabyou,bedrignan,gusztv,sebes,created,european,cup,continental,tournament,league,champions,europe,today,known,uefa,champions,league,bernabyous,guidance,real,madrid,established,major,force,spanish,european,football,club,european,cup,times,row,included,hampden,park,final,eintracht,frankfurt,consecutive,successes,real,permanently,awarded,original,cup,earned,right,wear,uefa,badge,honor,real,madrids,achievements,europe,built,unprecedented,domestic,dominance,club,winning,league,titles,sixteen,possible,including,row,sequence,finishing,runners,times",0.00,real
"the club won the european cup for a sixth time in  defeating partizan belgrade  in the final with a team composed entirely of same nationality players a first in the competition this team became known as the y y the name y y came from the yeah yeah yeah chorus in the beatles song she loves you after four members of the team posed for marca and impersonated the beatles the y y generation was also european cup runners up in  and  in the s real madrid won six league championships and three spanish cups the club competed in its first european cup winners cup in  and progressed all the way to the final where it lost to english side chelsea  in a replay on  july  club president santiago bernabyou died while the world cup was being played in argentina fifa decreed three days of mourning to honor him during the tournament the following year the club organized the first edition of the trofeo santiago bernabyou in memory of its former president
",club european cup sixth time defeating partizan belgrade final team composed entirely nationality players competition team known came yeah yeah yeah chorus beatles song loves members team posed marca impersonated beatles generation european cup runners real madrid league championships spanish cups club competed european cup winners cup progressed way final lost english chelsea replay july club president santiago bernabyou died world cup played argentina fifa decreed days mourning honor tournament following year club organized edition trofeo santiago bernabyou memory president,9.69,"club,european,cup,sixth,time,defeating,partizan,belgrade,final,team,composed,entirely,nationality,players,competition,team,known,came,yeah,yeah,yeah,chorus,beatles,song,loves,members,team,posed,marca,impersonated,beatles,generation,european,cup,runners,real,madrid,league,championships,spanish,cups,club,competed,european,cup,winners,cup,progressed,way,final,lost,english,chelsea,replay,july,club,president,santiago,bernabyou,died,world,cup,played,argentina,fifa,decreed,days,mourning,honor,tournament,following,year,club,organized,edition,trofeo,santiago,bernabyou,memory,president",0.00,real
"bernabyou had been real madrids president for almost  years during which his club won  intercontinental cup  european cups  league titles  spanish cups  latin cups and  copa eva duarte
",bernabyou real madrids president years club intercontinental cup european cups league titles spanish cups latin cups copa eva duarte,4.86,"bernabyou,real,madrids,president,years,club,intercontinental,cup,european,cups,league,titles,spanish,cups,latin,cups,copa,eva,duarte",0.00,real
"in the early s real madrid had lost its grasp on the liga title until a new cohort of home grown stars brought domestic success back to the club spanish sport journalist julio csar iglesias gave to this generation the name la quinta del buitre  which was derived from the nickname given to one of its members emilio butragueo the other four members were manolo sanchs martn vzquez mchel and miguel pardeza all five footballers were graduates of real madrids youth academy with la quinta del buitre  and notable players like goalkeeper francisco buyo right back miguel porln chendo and mexican striker hugo snchez real madrid had one of the best teams in spain and europe during the second half of the s winning two uefa cups five spanish championships in a row one spanish cup and three spanish super cups in the early s la quinta del buitre split up after martn vzquez emilio butragueo and mchel left the club
",early real madrid lost grasp liga title new cohort home grown stars brought domestic success club spanish sport journalist julio csar iglesias gave generation la quinta del buitre derived nickname given members emilio butragueo members manolo sanchs martn vzquez mchel miguel pardeza footballers graduates real madrids youth academy la quinta del buitre notable players like goalkeeper francisco buyo right miguel porln chendo mexican striker hugo snchez real madrid best teams spain europe second half winning uefa cups spanish championships row spanish cup spanish super cups early la quinta del buitre split martn vzquez emilio butragueo mchel left club,6.92,"early,real,madrid,lost,grasp,liga,title,new,cohort,home,grown,stars,brought,domestic,success,club,spanish,sport,journalist,julio,csar,iglesias,gave,generation,la,quinta,del,buitre,derived,nickname,given,members,emilio,butragueo,members,manolo,sanchs,martn,vzquez,mchel,miguel,pardeza,footballers,graduates,real,madrids,youth,academy,la,quinta,del,buitre,notable,players,like,goalkeeper,francisco,buyo,right,miguel,porln,chendo,mexican,striker,hugo,snchez,real,madrid,best,teams,spain,europe,second,half,winning,uefa,cups,spanish,championships,row,spanish,cup,spanish,super,cups,early,la,quinta,del,buitre,split,martn,vzquez,emilio,butragueo,mchel,left,club",0.00,real
"in  president lorenzo sanz appointed fabio capello as coach although his tenure lasted only one season real madrid were proclaimed league champions and players like predrag mijatovi davor uker clarence seedorf roberto carlos and keeper bodo illgner arrived at the club to strengthen a squad that already boasted the likes of ral fernando hierro and fernando redondo as a result real madrid  finally ended its  year wait for its seventh european cup in  under manager jupp heynckes they defeated juventus  in the final with a goal from mijatovi
",president lorenzo sanz appointed fabio capello coach tenure lasted season real madrid proclaimed league champions players like predrag mijatovi davor uker clarence seedorf roberto carlos keeper bodo illgner arrived club strengthen squad boasted likes ral fernando hierro fernando redondo result real madrid finally ended year wait seventh european cup manager jupp heynckes defeated juventus final goal mijatovi,5.70,"president,lorenzo,sanz,appointed,fabio,capello,coach,tenure,lasted,season,real,madrid,proclaimed,league,champions,players,like,predrag,mijatovi,davor,uker,clarence,seedorf,roberto,carlos,keeper,bodo,illgner,arrived,club,strengthen,squad,boasted,likes,ral,fernando,hierro,fernando,redondo,result,real,madrid,finally,ended,year,wait,seventh,european,cup,manager,jupp,heynckes,defeated,juventus,final,goal,mijatovi",0.00,real
"in november  vicente del bosque took over as coach for the last season of the century  the squad was still led by the older veterans such as fernando hierro fernando redondo roberto carlos and ral gonzlez real added the budding young talents of fernando morientes guti and iker casillas supported by the arrival of steve mcmanaman and nicolas anelka from the english premier league alongside local talents mchel salgado and ivn helguera in del bosques first season in charge real won the champions league for the eighth time following a  victory over valencia in the final with goals from morientes mcmanaman and ral this victory marked the beginning of a successful period in real madrids history
",november vicente del bosque took coach season century squad led older veterans fernando hierro fernando redondo roberto carlos ral gonzlez real added budding young talents fernando morientes guti iker casillas supported arrival steve mcmanaman nicolas anelka english premier league alongside local talents mchel salgado ivn helguera del bosques season charge real champions league eighth time following victory valencia final goals morientes mcmanaman ral victory marked beginning successful period real madrids history,6.45,"november,vicente,del,bosque,took,coach,season,century,squad,led,older,veterans,fernando,hierro,fernando,redondo,roberto,carlos,ral,gonzlez,real,added,budding,young,talents,fernando,morientes,guti,iker,casillas,supported,arrival,steve,mcmanaman,nicolas,anelka,english,premier,league,alongside,local,talents,mchel,salgado,ivn,helguera,del,bosques,season,charge,real,champions,league,eighth,time,following,victory,valencia,final,goals,morientes,mcmanaman,ral,victory,marked,beginning,successful,period,real,madrids,history",0.00,real
"the few days after the capturing of the  la liga title were surrounded with controversy the first controversial decision came when prez sacked winning coach vicente del bosque over a dozen players left the club including madrid captain fernando hierro while defensive midfielder claude makll refused to take part in training in protest at being one of the lowest paid players at the club and subsequently moved to chelsea that is a lot of players leaving when the normal rule is never change a winning team stated zidane real madrid with newly appointed coach carlos queiroz started their domestic league slowly after a hard win over real betis
",days capturing la liga title surrounded controversy controversial decision came prez sacked winning coach vicente del bosque dozen players left club including madrid captain fernando hierro defensive midfielder claude makll refused training protest lowest paid players club subsequently moved chelsea lot players leaving normal rule change winning team stated zidane real madrid newly appointed coach carlos queiroz started domestic league slowly hard win real betis,6.67,"days,capturing,la,liga,title,surrounded,controversy,controversial,decision,came,prez,sacked,winning,coach,vicente,del,bosque,dozen,players,left,club,including,madrid,captain,fernando,hierro,defensive,midfielder,claude,makll,refused,training,protest,lowest,paid,players,club,subsequently,moved,chelsea,lot,players,leaving,normal,rule,change,winning,team,stated,zidane,real,madrid,newly,appointed,coach,carlos,queiroz,started,domestic,league,slowly,hard,win,real,betis",0.00,real
"the  season began with the promise of several new signings jlio baptista  robinho  and sergio ramos  however real madrid suffered from some poor results including a  loss at the hands of barcelona at the santiago bernabyou in november  madrids coach wanderley luxemburgo was sacked the following month and his replacement was juan ramn lpez caro a brief return to form came to an abrupt halt after madrid lost the first leg of the copa del rey semi finals  to real zaragoza a defeat that was nearly reversed with a  home victory shortly after real madrid were eliminated from the champions league for a fourth successive year this time at the hands of arsenal on  february  florentino prez resigned
",season began promise new signings jlio baptista robinho sergio ramos real madrid suffered poor results including loss hands barcelona santiago bernabyou november madrids coach wanderley luxemburgo sacked following month replacement juan ramn lpez caro brief return form came abrupt halt madrid lost leg copa del rey semi finals real zaragoza defeat nearly reversed home victory shortly real madrid eliminated champions league fourth successive year time hands arsenal february florentino prez resigned,6.72,"season,began,promise,new,signings,jlio,baptista,robinho,sergio,ramos,real,madrid,suffered,poor,results,including,loss,hands,barcelona,santiago,bernabyou,november,madrids,coach,wanderley,luxemburgo,sacked,following,month,replacement,juan,ramn,lpez,caro,brief,return,form,came,abrupt,halt,madrid,lost,leg,copa,del,rey,semi,finals,real,zaragoza,defeat,nearly,reversed,home,victory,shortly,real,madrid,eliminated,champions,league,fourth,successive,year,time,hands,arsenal,february,florentino,prez,resigned",0.00,real
"ramn caldern was elected as club president on  july  and subsequently appointed fabio capello as the new coach and predrag mijatovi as the new sporting director real madrid won the liga title in  for the first time in four years but capello was nonetheless sacked at the end of the campaign the title was won on  june where real faced mallorca at the bernabyou while barcelona and sevilla the other title challengers faced gimnstic de tarragona and villarreal respectively at half time real were  down while barcelona had surged ahead into a  lead in tarragona however three goals in the last half hour secured madrid a  win and their first league title since  real madrid repeated as league winners in  but the following season ended up being one of the most disastrous in the clubs history real was knocked out of the champions league at the round of  stage for the fifth time in a row losing to liverpool  on aggregate and was embarrassed by barcelona at the santiago bernabyou with a humiliating  loss which all but confirmed the league title for bara that went on to win the treble
",ramn caldern elected club president july subsequently appointed fabio capello new coach predrag mijatovi new sporting director real madrid liga title time years capello nonetheless sacked end campaign title june real faced mallorca bernabyou barcelona sevilla title challengers faced gimnstic de tarragona villarreal respectively half time real barcelona surged ahead lead tarragona goals half hour secured madrid win league title real madrid repeated league winners following season ended disastrous clubs history real knocked champions league round stage fifth time row losing liverpool aggregate embarrassed barcelona santiago bernabyou humiliating loss confirmed league title bara went win treble,8.65,"ramn,caldern,elected,club,president,july,subsequently,appointed,fabio,capello,new,coach,predrag,mijatovi,new,sporting,director,real,madrid,liga,title,time,years,capello,nonetheless,sacked,end,campaign,title,june,real,faced,mallorca,bernabyou,barcelona,sevilla,title,challengers,faced,gimnstic,de,tarragona,villarreal,respectively,half,time,real,barcelona,surged,ahead,lead,tarragona,goals,half,hour,secured,madrid,win,league,title,real,madrid,repeated,league,winners,following,season,ended,disastrous,clubs,history,real,knocked,champions,league,round,stage,fifth,time,row,losing,liverpool,aggregate,embarrassed,barcelona,santiago,bernabyou,humiliating,loss,confirmed,league,title,bara,went,win,treble",0.00,real
"on  june  florentino prez regained real madrids presidency amid the outrage over the clubs decline prez continued with the galcticos policy pursued in his first term buying kak from milan for a record breaking  sum of  million and then breaking the record again by purchasing cristiano ronaldo from manchester united for  million real madrid spent in excess of  million in the summer of  and the assembled team was soon dubbed the second galcticos the  season however was a transitional one as madrid again finished second in the league although this time amassing  points the clubs record at the time and went out of the champions league at the hands of lyon the season was marred by cristiano ronaldos injury that sidelined him for seven weeks although he still topped the goalscoring charts with  goals and madrid became the highest scoring team in la liga with  goals real madrid also had the misfortune to become the runners up with the highest points total in the history of europes top five leagues until surpassed by liverpools  points in 
",june florentino prez regained real madrids presidency amid outrage clubs decline prez continued galcticos policy pursued term buying kak milan record breaking sum million breaking record purchasing cristiano ronaldo manchester united million real madrid spent excess million summer assembled team soon dubbed second galcticos season transitional madrid finished second league time amassing points clubs record time went champions league hands lyon season marred cristiano ronaldos injury sidelined seven weeks topped goalscoring charts goals madrid highest scoring team la liga goals real madrid misfortune runners highest points total history europes leagues surpassed liverpools points,7.92,"june,florentino,prez,regained,real,madrids,presidency,amid,outrage,clubs,decline,prez,continued,galcticos,policy,pursued,term,buying,kak,milan,record,breaking,sum,million,breaking,record,purchasing,cristiano,ronaldo,manchester,united,million,real,madrid,spent,excess,million,summer,assembled,team,soon,dubbed,second,galcticos,season,transitional,madrid,finished,second,league,time,amassing,points,clubs,record,time,went,champions,league,hands,lyon,season,marred,cristiano,ronaldos,injury,sidelined,seven,weeks,topped,goalscoring,charts,goals,madrid,highest,scoring,team,la,liga,goals,real,madrid,misfortune,runners,highest,points,total,history,europes,leagues,surpassed,liverpools,points",0.00,real
"jos mourinho took over as manager in may  in the  season the rebuilt madrid successfully fought on all fronts going toe to toe with a brilliant barcelona side which some regard as the greatest team in football history ultimately madrid finished second in the league with  points and four behind their perennial rivals defeated them in the copa del rey final and lost to bara in the champions league semi finals where real progressed to for the first time since  moreover from  april through  may a rare occurrence happened when for the first time ever four clsicos were to be played in a span of just  days the first fixture was in the league campaign on  april  the second one was in the copa del rey final  on  april and the third and fourth ones in the controversial two legged champions league semi finals on  april and  may  madrid again became the highest scoring team in la liga with  goals repeating its output from the previous season with ronaldo scoring  and winning the european golden shoe
",jos mourinho took manager season rebuilt madrid successfully fought fronts going toe toe brilliant barcelona regard greatest team football history ultimately madrid finished second league points perennial rivals defeated copa del rey final lost bara champions league semi finals real progressed time april rare occurrence happened time clsicos played span days fixture league campaign april second copa del rey final april fourth ones controversial legged champions league semi finals april madrid highest scoring team la liga goals repeating output previous season ronaldo scoring winning european golden shoe,8.87,"jos,mourinho,took,manager,season,rebuilt,madrid,successfully,fought,fronts,going,toe,toe,brilliant,barcelona,regard,greatest,team,football,history,ultimately,madrid,finished,second,league,points,perennial,rivals,defeated,copa,del,rey,final,lost,bara,champions,league,semi,finals,real,progressed,time,april,rare,occurrence,happened,time,clsicos,played,span,days,fixture,league,campaign,april,second,copa,del,rey,final,april,fourth,ones,controversial,legged,champions,league,semi,finals,april,madrid,highest,scoring,team,la,liga,goals,repeating,output,previous,season,ronaldo,scoring,winning,european,golden,shoe",0.00,real
