Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
"the most common type is the b trumpet but a c d e e low f and g trumpets are also available the c trumpet is most common in american orchestral playing where it is used alongside the b trumpet orchestral trumpet players are adept at transposing music at sight frequently playing music written for the a b d e e or f trumpet on the c trumpet or b trumpet
",common type b trumpet c e e low f g trumpets available c trumpet common american orchestral playing alongside b trumpet orchestral trumpet players adept transposing music sight frequently playing music written b e e f trumpet c trumpet b trumpet,8.47,"common,type,b,trumpet,c,e,e,low,f,g,trumpets,available,c,trumpet,common,american,orchestral,playing,alongside,b,trumpet,orchestral,trumpet,players,adept,transposing,music,sight,frequently,playing,music,written,b,e,e,f,trumpet,c,trumpet,b,trumpet",0.00,trumpet
"the smallest trumpets are referred to as piccolo trumpets the most common models are built to play in both b and a with separate leadpipes for each key the tubing in the b piccolo trumpet is one half the length of that in a standard b trumpet piccolo trumpets in g f and c are also manufactured but are less common many players use a smaller mouthpiece on the piccolo trumpet which requires a different sound production technique from the b trumpet and can limit endurance almost all piccolo trumpets have four valves instead of threethe fourth valve usually lowers the pitch by a fourth making some lower notes accessible and creating alternate fingerings for certain trills maurice andr hkan hardenberger david mason and wynton marsalis are some well known trumpet players known for their virtuosity on the piccolo trumpet
",smallest trumpets referred piccolo trumpets common models built play b separate leadpipes key tubing b piccolo trumpet half length standard b trumpet piccolo trumpets g f c manufactured common players use smaller mouthpiece piccolo trumpet requires different sound production technique b trumpet limit endurance piccolo trumpets valves instead threethe fourth valve usually lowers pitch fourth making lower notes accessible creating alternate fingerings certain trills maurice andr hkan hardenberger david mason wynton marsalis known trumpet players known virtuosity piccolo trumpet,7.39,"smallest,trumpets,referred,piccolo,trumpets,common,models,built,play,b,separate,leadpipes,key,tubing,b,piccolo,trumpet,half,length,standard,b,trumpet,piccolo,trumpets,g,f,c,manufactured,common,players,use,smaller,mouthpiece,piccolo,trumpet,requires,different,sound,production,technique,b,trumpet,limit,endurance,piccolo,trumpets,valves,instead,threethe,fourth,valve,usually,lowers,pitch,fourth,making,lower,notes,accessible,creating,alternate,fingerings,certain,trills,maurice,andr,hkan,hardenberger,david,mason,wynton,marsalis,known,trumpet,players,known,virtuosity,piccolo,trumpet",0.00,trumpet
"the bass trumpet is at the same pitch as a trombone and is usually played by a trombone player although its music is written in treble clef most bass trumpets are pitched in either c or b the c bass trumpet sounds an octave lower than written and the  b bass sounds a major ninth  lower making them both transposing instruments
",bass trumpet pitch trombone usually played trombone player music written treble clef bass trumpets pitched c b c bass trumpet sounds octave lower written b bass sounds major ninth lower making transposing instruments,8.54,"bass,trumpet,pitch,trombone,usually,played,trombone,player,music,written,treble,clef,bass,trumpets,pitched,c,b,c,bass,trumpet,sounds,octave,lower,written,b,bass,sounds,major,ninth,lower,making,transposing,instruments",0.00,trumpet
"the historical slide trumpet was probably first developed in the late th century for use in alta cappella wind bands deriving from early straight trumpets the renaissance slide trumpet was essentially a natural trumpet with a sliding leadpipe this single slide was awkward as the entire instrument moved and the range of the slide was probably no more than a major third originals were probably pitched in d to fit with shawms in d and g probably at a typical pitch standard near a hz no known instruments from this period survive so the detailsand even the existenceof a renaissance slide trumpet is a matter of debate among scholars while there is documentation  of its existence there is also conjecture that its slide would have been impractical
",historical slide trumpet probably developed late th century use alta cappella wind bands deriving early straight trumpets renaissance slide trumpet essentially natural trumpet sliding leadpipe single slide awkward entire instrument moved range slide probably major originals probably pitched fit shawms g probably typical pitch standard near ahz known instruments period survive detailsand existenceof renaissance slide trumpet matter debate scholars documentation existence conjecture slide impractical,8.40,"historical,slide,trumpet,probably,developed,late,th,century,use,alta,cappella,wind,bands,deriving,early,straight,trumpets,renaissance,slide,trumpet,essentially,natural,trumpet,sliding,leadpipe,single,slide,awkward,entire,instrument,moved,range,slide,probably,major,originals,probably,pitched,fit,shawms,g,probably,typical,pitch,standard,near,ahz,known,instruments,period,survive,detailsand,existenceof,renaissance,slide,trumpet,matter,debate,scholars,documentation,existence,conjecture,slide,impractical",0.00,trumpet
"some slide trumpet designs saw use in england in the th century
",slide trumpet designs saw use england th century,6.25,"slide,trumpet,designs,saw,use,england,th,century",0.00,trumpet
"the pocket trumpet is a compact b trumpet the bell is usually smaller than a standard trumpet bell and the tubing is more tightly wound to reduce the instrument size without reducing the total tube length its design is not standardized and the quality of various models varies greatly it can have a unique warm sound and voice like articulation since many pocket trumpet models suffer from poor design as well as poor manufacturing the intonation tone color and dynamic range of such instruments are severely hindered professional standard instruments are however available while they are not a substitute for the full sized instrument they can be useful in certain contexts the jazz musician don cherry was renowned for his playing of the pocket instrument
",pocket trumpet compact b trumpet bell usually smaller standard trumpet bell tubing tightly wound reduce instrument size reducing total tube length design standardized quality models varies greatly unique warm sound voice like articulation pocket trumpet models suffer poor design poor manufacturing intonation tone color dynamic range instruments severely hindered professional standard instruments available substitute sized instrument useful certain contexts jazz musician cherry renowned playing pocket instrument,7.78,"pocket,trumpet,compact,b,trumpet,bell,usually,smaller,standard,trumpet,bell,tubing,tightly,wound,reduce,instrument,size,reducing,total,tube,length,design,standardized,quality,models,varies,greatly,unique,warm,sound,voice,like,articulation,pocket,trumpet,models,suffer,poor,design,poor,manufacturing,intonation,tone,color,dynamic,range,instruments,severely,hindered,professional,standard,instruments,available,substitute,sized,instrument,useful,certain,contexts,jazz,musician,cherry,renowned,playing,pocket,instrument",0.00,trumpet
"the herald trumpet has an elongated bell extending far in front of the player allowing a standard length of tubing from which a flag may be hung the instrument is mostly used for ceremonial events such as parades and fanfares
",herald trumpet elongated bell extending far player allowing standard length tubing flag hung instrument ceremonial events parades fanfares,9.73,"herald,trumpet,elongated,bell,extending,far,player,allowing,standard,length,tubing,flag,hung,instrument,ceremonial,events,parades,fanfares",0.00,trumpet
"david monette designed the flumpet in  for jazz musician art farmer it is a hybrid of a trumpet and a flugelhorn pitched in b and using three piston valves
",david monette designed flumpet jazz musician art farmer hybrid trumpet flugelhorn pitched b piston valves,8.97,"david,monette,designed,flumpet,jazz,musician,art,farmer,hybrid,trumpet,flugelhorn,pitched,b,piston,valves",0.00,trumpet
"other variations include rotary valve or german trumpets  alto and baroque trumpets and the vienna valve trumpet 
",variations include rotary valve german trumpets alto baroque trumpets vienna valve trumpet,4.39,"variations,include,rotary,valve,german,trumpets,alto,baroque,trumpets,vienna,valve,trumpet",0.00,trumpet
"the trumpet is often confused with its close relative the cornet which has a more conical tubing shape compared to the trumpets more cylindrical tube this along with additional bends in the cornets tubing gives the cornet a slightly mellower tone but the instruments are otherwise nearly identical they have the same length of tubing and therefore the same pitch so music written for cornet and trumpet is interchangeable another relative the flugelhorn has tubing that is even more conical than that of the cornet and an even richer tone it is sometimes augmented with a fourth valve to improve the intonation of some lower notes
",trumpet confused close relative cornet conical tubing shape compared trumpets cylindrical tube additional bends cornets tubing gives cornet slightly mellower tone instruments nearly identical length tubing pitch music written cornet trumpet interchangeable relative flugelhorn tubing conical cornet richer tone augmented fourth valve improve intonation lower notes,9.51,"trumpet,confused,close,relative,cornet,conical,tubing,shape,compared,trumpets,cylindrical,tube,additional,bends,cornets,tubing,gives,cornet,slightly,mellower,tone,instruments,nearly,identical,length,tubing,pitch,music,written,cornet,trumpet,interchangeable,relative,flugelhorn,tubing,conical,cornet,richer,tone,augmented,fourth,valve,improve,intonation,lower,notes",0.00,trumpet
"on any modern trumpet cornet or flugelhorn pressing the valves indicated by the numbers below produces the written notes shown open means all valves up  means first valve  means first and second valve simultaneously and so on the sounding pitch depends on the transposition of the instrument engaging the fourth valve if present usually drops any of these pitches by a perfect fourth as well within each overtone series the different pitches are attained by changing the embouchure standard fingerings above high c are the same as for the notes an octave below 
",modern trumpet cornet flugelhorn pressing valves indicated numbers produces written notes shown open means valves means valve means second valve simultaneously sounding pitch depends transposition instrument engaging fourth valve present usually drops pitches perfect fourth overtone series different pitches attained changing embouchure standard fingerings high c notes octave,8.01,"modern,trumpet,cornet,flugelhorn,pressing,valves,indicated,numbers,produces,written,notes,shown,open,means,valves,means,valve,means,second,valve,simultaneously,sounding,pitch,depends,transposition,instrument,engaging,fourth,valve,present,usually,drops,pitches,perfect,fourth,overtone,series,different,pitches,attained,changing,embouchure,standard,fingerings,high,c,notes,octave",0.00,trumpet
"each overtone series on the trumpet begins with the first overtonethe fundamental of each overtone series cannot be produced except as a pedal tone notes in parentheses are the sixth overtone representing a pitch with a frequency of seven times that of the fundamental while this pitch is close to the note shown it is flat relative to equal temperament and use of those fingerings is generally avoided
",overtone series trumpet begins overtonethe fundamental overtone series produced pedal tone notes parentheses sixth overtone representing pitch frequency seven times fundamental pitch close note shown flat relative equal temperament use fingerings generally avoided,8.68,"overtone,series,trumpet,begins,overtonethe,fundamental,overtone,series,produced,pedal,tone,notes,parentheses,sixth,overtone,representing,pitch,frequency,seven,times,fundamental,pitch,close,note,shown,flat,relative,equal,temperament,use,fingerings,generally,avoided",0.00,trumpet
"some of the partials of the harmonic series that a modern bb trumpet can play for each combination of valves pressed are in tune with  tone equal temperament and some are not
",partials harmonic series modern bb trumpet play combination valves pressed tune tone equal temperament,10.29,"partials,harmonic,series,modern,bb,trumpet,play,combination,valves,pressed,tune,tone,equal,temperament",0.00,trumpet
"contemporary music for the trumpet makes wide uses of extended trumpet techniques
",contemporary music trumpet makes wide uses extended trumpet techniques,3.66,"contemporary,music,trumpet,makes,wide,uses,extended,trumpet,techniques",0.00,trumpet
"growling simultaneously playing tone and using the back of the tongue to vibrate the uvula creating a distinct sound  most trumpet players will use a plunger with this technique to achieve a particular sound heard in a lot of chicago jazz of the s
",growling simultaneously playing tone tongue vibrate uvula creating distinct sound trumpet players use plunger technique achieve particular sound heard lot chicago jazz,8.87,"growling,simultaneously,playing,tone,tongue,vibrate,uvula,creating,distinct,sound,trumpet,players,use,plunger,technique,achieve,particular,sound,heard,lot,chicago,jazz",0.00,trumpet
"pedal tone composers have written notes as low as two and a half octaves below the low f at the bottom of the standard range extreme low pedals are produced by slipping the lower lip out of the mouthpiece claude gordon assigned pedals as part of his trumpet practice routines that were a systematic expansion on his lessons with herbert l clarke the technique was pioneered by bohumir kryl
",pedal tone composers written notes low half octaves low f standard range extreme low pedals produced slipping lower lip mouthpiece claude gordon assigned pedals trumpet practice routines systematic expansion lessons herbert l clarke technique pioneered bohumir kryl,8.21,"pedal,tone,composers,written,notes,low,half,octaves,low,f,standard,range,extreme,low,pedals,produced,slipping,lower,lip,mouthpiece,claude,gordon,assigned,pedals,trumpet,practice,routines,systematic,expansion,lessons,herbert,l,clarke,technique,pioneered,bohumir,kryl",0.00,trumpet
"microtones composers such as scelsi and stockhausen have made wide use of the trumpets ability to play microtonally some instruments feature a fourth valve that provides a quarter tone step between each note the jazz musician ibrahim maalouf uses such a trumpet invented by his father to make it possible to play arab maqams
",microtones composers scelsi stockhausen wide use trumpets ability play microtonally instruments feature fourth valve provides quarter tone step note jazz musician ibrahim maalouf uses trumpet invented father possible play arab maqams,7.08,"microtones,composers,scelsi,stockhausen,wide,use,trumpets,ability,play,microtonally,instruments,feature,fourth,valve,provides,quarter,tone,step,note,jazz,musician,ibrahim,maalouf,uses,trumpet,invented,father,possible,play,arab,maqams",0.00,trumpet
"valve tremolo many notes on the trumpet can be played in several different valve combinations by alternating between valve combinations on the same note a tremolo effect can be created berio makes extended use of this technique in his sequenza x
",valve tremolo notes trumpet played different valve combinations alternating valve combinations note tremolo effect created berio makes extended use technique sequenza x,7.72,"valve,tremolo,notes,trumpet,played,different,valve,combinations,alternating,valve,combinations,note,tremolo,effect,created,berio,makes,extended,use,technique,sequenza,x",0.00,trumpet
"noises by hissing clicking or breathing through the instrument the trumpet can be made to resonate in ways that do not sound at all like a trumpet noises may require amplification
",noises hissing clicking breathing instrument trumpet resonate ways sound like trumpet noises require amplification,9.44,"noises,hissing,clicking,breathing,instrument,trumpet,resonate,ways,sound,like,trumpet,noises,require,amplification",0.00,trumpet
"preparation composers have called for trumpeters to play under water or with certain slides removed it is increasingly common for composers to specify all sorts of preparations for trumpet extreme preparations involve alternate constructions such as double bells and extra valves
",preparation composers called trumpeters play water certain slides removed increasingly common composers specify sorts preparations trumpet extreme preparations involve alternate constructions double bells extra valves,5.71,"preparation,composers,called,trumpeters,play,water,certain,slides,removed,increasingly,common,composers,specify,sorts,preparations,trumpet,extreme,preparations,involve,alternate,constructions,double,bells,extra,valves",0.00,trumpet
"one trumpet method is jean baptiste arbans complete conservatory method for trumpet  other well known method books include technical studies by herbert l clarke grand method by louis saint jacome daily drills and technical studies by max schlossberg and methods by ernest s williams claude gordon charles colin james stamp and louis davidson a common method book for beginners is the walter beelers method for the cornet and there have been several instruction books written by virtuoso allen vizzutti merri franquin wrote a complete method for modern trumpet which fell into obscurity for much of the twentieth century until public endorsements by maurice andr revived interest in this work
",trumpet method jean baptiste arbans complete conservatory method trumpet known method books include technical studies herbert l clarke grand method louis saint jacome daily drills technical studies max schlossberg methods ernest williams claude gordon charles colin james stamp louis davidson common method book beginners walter beelers method cornet instruction books written virtuoso allen vizzutti merri franquin wrote complete method modern trumpet fell obscurity twentieth century public endorsements maurice andr revived interest work,5.35,"trumpet,method,jean,baptiste,arbans,complete,conservatory,method,trumpet,known,method,books,include,technical,studies,herbert,l,clarke,grand,method,louis,saint,jacome,daily,drills,technical,studies,max,schlossberg,methods,ernest,williams,claude,gordon,charles,colin,james,stamp,louis,davidson,common,method,book,beginners,walter,beelers,method,cornet,instruction,books,written,virtuoso,allen,vizzutti,merri,franquin,wrote,complete,method,modern,trumpet,fell,obscurity,twentieth,century,public,endorsements,maurice,andr,revived,interest,work",0.00,trumpet
"in early jazz louis armstrong was well known for his virtuosity and his improvisations on the hot five and hot seven recordings and his switch from cornet to trumpet is often cited as heralding the trumpets dominance over the cornet in jazz dizzy gillespie was a gifted improviser with an extremely high  range building on the style of roy eldridge but adding new layers of harmonic complexity gillespie had an enormous impact on virtually every subsequent trumpeter both by the example of his playing and as a mentor to younger musicians miles davis is widely considered one of the most influential musicians of the th centuryhis style was distinctive and widely imitated davis phrasing and sense of space in his solos have been models for generations of jazz musicians cat anderson was a trumpet player who was known for the ability to play extremely high with an even more extreme volume who played with duke ellingtons big band maynard ferguson came to prominence playing in stan kentons orchestra before forming his own band in  he was noted for being able to play accurately in a remarkably high register
",early jazz louis armstrong known virtuosity improvisations hot hot seven recordings switch cornet trumpet cited heralding trumpets dominance cornet jazz dizzy gillespie gifted improviser extremely high range building style roy eldridge adding new layers harmonic complexity gillespie enormous impact virtually subsequent trumpeter example playing mentor younger musicians miles davis widely considered influential musicians th centuryhis style distinctive widely imitated davis phrasing sense space solos models generations jazz musicians cat anderson trumpet player known ability play extremely high extreme volume played duke ellingtons big band maynard ferguson came prominence playing stan kentons orchestra forming band noted able play accurately remarkably high register,7.83,"early,jazz,louis,armstrong,known,virtuosity,improvisations,hot,hot,seven,recordings,switch,cornet,trumpet,cited,heralding,trumpets,dominance,cornet,jazz,dizzy,gillespie,gifted,improviser,extremely,high,range,building,style,roy,eldridge,adding,new,layers,harmonic,complexity,gillespie,enormous,impact,virtually,subsequent,trumpeter,example,playing,mentor,younger,musicians,miles,davis,widely,considered,influential,musicians,th,centuryhis,style,distinctive,widely,imitated,davis,phrasing,sense,space,solos,models,generations,jazz,musicians,cat,anderson,trumpet,player,known,ability,play,extremely,high,extreme,volume,played,duke,ellingtons,big,band,maynard,ferguson,came,prominence,playing,stan,kentons,orchestra,forming,band,noted,able,play,accurately,remarkably,high,register",0.00,trumpet
"anton weidinger developed in the s the first successful keyed trumpet capable of playing all the chromatic notes in its range joseph haydns trumpet concerto was written for him in  and startled contemporary audiences by its novelty a fact shown off by some stepwise melodies played low in the instruments range
",anton weidinger developed successful keyed trumpet capable playing chromatic notes range joseph haydns trumpet concerto written startled contemporary audiences novelty fact shown stepwise melodies played low instruments range,7.40,"anton,weidinger,developed,successful,keyed,trumpet,capable,playing,chromatic,notes,range,joseph,haydns,trumpet,concerto,written,startled,contemporary,audiences,novelty,fact,shown,stepwise,melodies,played,low,instruments,range",0.00,trumpet
"trumpet player in front of a banquet gerrit dou c 
",trumpet player banquet gerrit dou c,7.84,"trumpet,player,banquet,gerrit,dou,c",0.00,trumpet
