Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
"the african elephant has two finger like extensions at the tip of the trunk that allow it to grasp and bring food to its mouth the asian elephant has only one and relies more on wrapping around a food item and squeezing it into its mouth asian elephants have more muscle coordination and can perform more complex tasks losing the trunk would be detrimental to an elephants survival although in rare cases individuals have survived with shortened ones one elephant has been observed to graze by kneeling on its front legs raising on its hind legs and taking in grass with its lips floppy trunk syndrome is a condition of trunk paralysis in african bush elephants caused by the degradation of the peripheral nerves and muscles beginning at the tip
",african elephant finger like extensions tip trunk allow grasp bring food mouth asian elephant relies wrapping food item squeezing mouth asian elephants muscle coordination perform complex tasks losing trunk detrimental elephants survival rare cases individuals survived shortened ones elephant observed graze kneeling legs raising hind legs taking grass lips floppy trunk syndrome condition trunk paralysis african bush elephants caused degradation peripheral nerves muscles beginning tip,8.71,"african,elephant,finger,like,extensions,tip,trunk,allow,grasp,bring,food,mouth,asian,elephant,relies,wrapping,food,item,squeezing,mouth,asian,elephants,muscle,coordination,perform,complex,tasks,losing,trunk,detrimental,elephants,survival,rare,cases,individuals,survived,shortened,ones,elephant,observed,graze,kneeling,legs,raising,hind,legs,taking,grass,lips,floppy,trunk,syndrome,condition,trunk,paralysis,african,bush,elephants,caused,degradation,peripheral,nerves,muscles,beginning,tip",0.00,elephant
"elephants usually have  teeth the incisors known as the tusks  deciduous premolars and  molars unlike most mammals which grow baby teeth and then replace them with a single permanent set of adult teeth elephants are polyphyodonts that have cycles of tooth rotation throughout their lives the chewing teeth are replaced six times in a typical elephants lifetime teeth are not replaced by new ones emerging from the jaws vertically as in most mammals instead new teeth grow in at the back of the mouth and move forward to push out the old ones the first chewing tooth on each side of the jaw falls out when the elephant is two to three years old the second set of chewing teeth falls out at four to six years old the third set falls out at  years of age and set four lasts until  years of age the fifth set of teeth falls out at the early s the sixth  set must last the elephant the rest of its life elephant teeth have loop shaped dental ridges which are thicker and more diamond shaped in african elephants
",elephants usually teeth incisors known tusks deciduous premolars molars unlike mammals grow baby teeth replace single permanent set adult teeth elephants polyphyodonts cycles tooth rotation lives chewing teeth replaced times typical elephants lifetime teeth replaced new ones emerging jaws vertically mammals instead new teeth grow mouth forward push old ones chewing tooth jaw falls elephant years old second set chewing teeth falls years old set falls years age set lasts years age fifth set teeth falls early sixth set elephant rest life elephant teeth loop shaped dental ridges thicker diamond shaped african elephants,9.14,"elephants,usually,teeth,incisors,known,tusks,deciduous,premolars,molars,unlike,mammals,grow,baby,teeth,replace,single,permanent,set,adult,teeth,elephants,polyphyodonts,cycles,tooth,rotation,lives,chewing,teeth,replaced,times,typical,elephants,lifetime,teeth,replaced,new,ones,emerging,jaws,vertically,mammals,instead,new,teeth,grow,mouth,forward,push,old,ones,chewing,tooth,jaw,falls,elephant,years,old,second,set,chewing,teeth,falls,years,old,set,falls,years,age,set,lasts,years,age,fifth,set,teeth,falls,early,sixth,set,elephant,rest,life,elephant,teeth,loop,shaped,dental,ridges,thicker,diamond,shaped,african,elephants",0.00,elephant
"the tusks of an elephant are modified second incisors in the upper jaw they replace deciduous milk teeth at  months of age and grow continuously at about  cm  a year a newly developed tusk has a smooth enamel cap that eventually wears off the dentine is known as ivory and its cross section consists of crisscrossing line patterns known as engine turning which create diamond shaped areas as a piece of living tissue a tusk is relatively soft it is as hard as the mineral calcite much of the tusk can be seen outside the rest is in a socket in the skull at least one third of the tusk contains the pulp and some have nerves stretching to the tip thus it would be difficult to remove it without harming the animal when removed ivory begins to dry up and crack if not kept cool and moist tusks serve multiple purposes they are used for digging for water salt and roots debarking or marking trees and for moving trees and branches when clearing a path when fighting they are used to attack and defend and to protect the trunk
",tusks elephant modified second incisors upper jaw replace deciduous milk teeth months age grow continuously cm year newly developed tusk smooth enamel cap eventually wears dentine known ivory cross section consists crisscrossing line patterns known engine turning create diamond shaped areas piece living tissue tusk relatively soft hard mineral calcite tusk seen outside rest socket skull tusk contains pulp nerves stretching tip difficult remove harming animal removed ivory begins dry crack kept cool moist tusks serve multiple purposes digging water salt roots debarking marking trees moving trees branches clearing path fighting attack defend protect trunk,9.29,"tusks,elephant,modified,second,incisors,upper,jaw,replace,deciduous,milk,teeth,months,age,grow,continuously,cm,year,newly,developed,tusk,smooth,enamel,cap,eventually,wears,dentine,known,ivory,cross,section,consists,crisscrossing,line,patterns,known,engine,turning,create,diamond,shaped,areas,piece,living,tissue,tusk,relatively,soft,hard,mineral,calcite,tusk,seen,outside,rest,socket,skull,tusk,contains,pulp,nerves,stretching,tip,difficult,remove,harming,animal,removed,ivory,begins,dry,crack,kept,cool,moist,tusks,serve,multiple,purposes,digging,water,salt,roots,debarking,marking,trees,moving,trees,branches,clearing,path,fighting,attack,defend,protect,trunk",0.00,elephant
"like humans who are typically right  or left handed elephants are usually right  or left tusked the dominant tusk called the master tusk is generally more worn down as it is shorter with a rounder tip for the african elephants tusks are present in both males and females and are around the same length in both sexes reaching up to  cm  but those of males tend to be thicker in earlier times elephant tusks weighing over  pounds  were not uncommon though it is rare today to see any over  pounds 
",like humans typically right left handed elephants usually right left tusked dominant tusk called master tusk generally worn shorter rounder tip african elephants tusks present males females length sexes reaching cm males tend thicker earlier times elephant tusks weighing pounds uncommon rare today pounds,9.27,"like,humans,typically,right,left,handed,elephants,usually,right,left,tusked,dominant,tusk,called,master,tusk,generally,worn,shorter,rounder,tip,african,elephants,tusks,present,males,females,length,sexes,reaching,cm,males,tend,thicker,earlier,times,elephant,tusks,weighing,pounds,uncommon,rare,today,pounds",0.00,elephant
"in the asian species only the males have large tusks female asians have very small tusks or none at all tuskless males exist and are particularly common among sri lankan elephants asian males can have tusks as long as africans but they are usually slimmer and lighter the largest recorded was  cm  long and weighed  kg  hunting for elephant ivory in africa and asia has led to natural selection for shorter tusks and tusklessness
",asian species males large tusks female asians small tusks tuskless males exist particularly common sri lankan elephants asian males tusks long africans usually slimmer lighter largest recorded cm long weighed kg hunting elephant ivory africa asia led natural selection shorter tusks tusklessness,7.44,"asian,species,males,large,tusks,female,asians,small,tusks,tuskless,males,exist,particularly,common,sri,lankan,elephants,asian,males,tusks,long,africans,usually,slimmer,lighter,largest,recorded,cm,long,weighed,kg,hunting,elephant,ivory,africa,asia,led,natural,selection,shorter,tusks,tusklessness",0.00,elephant
"an elephants skin is generally very tough at  cm  thick on the back and parts of the head the skin around the mouth anus and inside of the ear is considerably thinner elephants typically have grey skin but african elephants look brown or reddish after wallowing in coloured mud asian elephants have some patches of depigmentation particularly on the forehead and ears and the areas around them calves have brownish or reddish hair especially on the head and back as elephants mature their hair darkens and becomes sparser but dense concentrations of hair and bristles remain on the end of the tail as well as the chin genitals and the areas around the eyes and ear openings normally the skin of an asian elephant is covered with more hair than its african counterpart their hair is thought to be for thermoregulation helping them lose heat in their hot environments
",elephants skin generally tough cm thick parts head skin mouth anus inside ear considerably thinner elephants typically grey skin african elephants look brown reddish wallowing coloured mud asian elephants patches depigmentation particularly forehead ears areas calves brownish reddish hair especially head elephants mature hair darkens sparser dense concentrations hair bristles remain end tail chin genitals areas eyes ear openings normally skin asian elephant covered hair african counterpart hair thought thermoregulation helping lose heat hot environments,8.55,"elephants,skin,generally,tough,cm,thick,parts,head,skin,mouth,anus,inside,ear,considerably,thinner,elephants,typically,grey,skin,african,elephants,look,brown,reddish,wallowing,coloured,mud,asian,elephants,patches,depigmentation,particularly,forehead,ears,areas,calves,brownish,reddish,hair,especially,head,elephants,mature,hair,darkens,sparser,dense,concentrations,hair,bristles,remain,end,tail,chin,genitals,areas,eyes,ear,openings,normally,skin,asian,elephant,covered,hair,african,counterpart,hair,thought,thermoregulation,helping,lose,heat,hot,environments",0.00,elephant
"an elephant uses mud as a sunscreen protecting its skin from ultraviolet light although tough an elephants skin is very sensitive without regular mud baths to protect it from burning insect bites and moisture loss an elephants skin suffers serious damage after bathing the elephant will usually use its trunk to blow dust onto its body and this dries into a protective crust elephants have difficulty releasing heat through the skin because of their low surface area to volume ratio which is many times smaller than that of a human they have even been observed lifting up their legs presumably in an effort to expose their soles to the air
",elephant uses mud sunscreen protecting skin ultraviolet light tough elephants skin sensitive regular mud baths protect burning insect bites moisture loss elephants skin suffers damage bathing elephant usually use trunk blow dust body dries protective crust elephants difficulty releasing heat skin low surface area volume ratio times smaller human observed lifting legs presumably effort expose soles air,8.28,"elephant,uses,mud,sunscreen,protecting,skin,ultraviolet,light,tough,elephants,skin,sensitive,regular,mud,baths,protect,burning,insect,bites,moisture,loss,elephants,skin,suffers,damage,bathing,elephant,usually,use,trunk,blow,dust,body,dries,protective,crust,elephants,difficulty,releasing,heat,skin,low,surface,area,volume,ratio,times,smaller,human,observed,lifting,legs,presumably,effort,expose,soles,air",0.00,elephant
"to support the animals weight an elephants limbs are positioned more vertically under the body than in most other mammals the long bones of the limbs have cancellous bone in place of medullary cavities this strengthens the bones while still allowing haematopoiesis both the front and hind limbs can support an elephants weight although  is borne by the front since the limb bones are placed on top of each other and under the body an elephant can stand still for long periods of time without using much energy elephants are incapable of rotating their front legs as the ulna and radius are fixed in pronation the palm of the manus faces backward the pronator quadratus and the pronator teres are either reduced or absent the circular feet of an elephant have soft tissues or cushion pads beneath the manus or pes which distribute the weight of the animal they appear to have a sesamoid an extra toe similar in placement to a giant pandas extra thumb that also helps in weight distribution as many as five toenails can be found on both the front and hind feet
",support animals weight elephants limbs positioned vertically body mammals long bones limbs cancellous bone place medullary cavities strengthens bones allowing haematopoiesis hind limbs support elephants weight borne limb bones placed body elephant stand long periods time energy elephants incapable rotating legs ulna radius fixed pronation palm manus faces backward pronator quadratus pronator teres reduced absent circular feet elephant soft tissues cushion pads beneath manus pes distribute weight animal appear sesamoid extra toe similar placement giant pandas extra thumb helps weight distribution toenails found hind feet,9.63,"support,animals,weight,elephants,limbs,positioned,vertically,body,mammals,long,bones,limbs,cancellous,bone,place,medullary,cavities,strengthens,bones,allowing,haematopoiesis,hind,limbs,support,elephants,weight,borne,limb,bones,placed,body,elephant,stand,long,periods,time,energy,elephants,incapable,rotating,legs,ulna,radius,fixed,pronation,palm,manus,faces,backward,pronator,quadratus,pronator,teres,reduced,absent,circular,feet,elephant,soft,tissues,cushion,pads,beneath,manus,pes,distribute,weight,animal,appear,sesamoid,extra,toe,similar,placement,giant,pandas,extra,thumb,helps,weight,distribution,toenails,found,hind,feet",0.00,elephant
"elephants can move both forwards and backwards but cannot trot jump or gallop they use only two gaits when moving on land the walk and a faster gait similar to running in walking the legs act as pendulums with the hips and shoulders rising and falling while the foot is planted on the ground with no aerial phase the fast gait does not meet all the criteria of running although the elephant uses its legs much like other running animals with the hips and shoulders falling and then rising while the feet are on the ground fast moving elephants appear to run with their front legs but walk with their hind legs and can reach a top speed of  kmh  at this speed most other quadrupeds are well into a gallop even accounting for leg length spring like kinetics could explain the difference between the motion of elephants and other animals during locomotion the cushion pads expand and contract and reduce both the pain and noise that would come from a very heavy animal moving elephants are capable swimmers they have been recorded swimming for up to six hours without touching the bottom and have swum as far as  km  at a stretch and at speeds of up to  kmh 
",elephants forwards backwards trot jump gallop use gaits moving land walk faster gait similar running walking legs act pendulums hips shoulders rising falling foot planted ground aerial phase fast gait meet criteria running elephant uses legs like running animals hips shoulders falling rising feet ground fast moving elephants appear run legs walk hind legs reach speed kmh speed quadrupeds gallop accounting leg length spring like kinetics explain difference motion elephants animals locomotion cushion pads expand contract reduce pain noise come heavy animal moving elephants capable swimmers recorded swimming hours touching swum far km stretch speeds kmh,9.86,"elephants,forwards,backwards,trot,jump,gallop,use,gaits,moving,land,walk,faster,gait,similar,running,walking,legs,act,pendulums,hips,shoulders,rising,falling,foot,planted,ground,aerial,phase,fast,gait,meet,criteria,running,elephant,uses,legs,like,running,animals,hips,shoulders,falling,rising,feet,ground,fast,moving,elephants,appear,run,legs,walk,hind,legs,reach,speed,kmh,speed,quadrupeds,gallop,accounting,leg,length,spring,like,kinetics,explain,difference,motion,elephants,animals,locomotion,cushion,pads,expand,contract,reduce,pain,noise,come,heavy,animal,moving,elephants,capable,swimmers,recorded,swimming,hours,touching,swum,far,km,stretch,speeds,kmh",0.00,elephant
"the brain of an elephant weighs  kg  compared to  kg  for a human brain it is the largest of all terrestrial mammals while the elephant brain is larger overall it is proportionally smaller than the human brain at birth an elephants brain already weighs  of its adult weight the cerebrum and cerebellum are well developed and the temporal lobes are so large that they bulge out laterally their temporal lobes are proportionally larger than in other animals including humans the throat of an elephant appears to contain a pouch where it can store water for later use the larynx of the elephant is the largest known among mammals the vocal folds are long and are attached close to the epiglottis base when comparing an elephants vocal folds to those of a human an elephants are longer thicker and have a larger cross sectional area in addition they are tilted at  degrees and positioned more anteriorly than a humans vocal folds
",brain elephant weighs kg compared kg human brain largest terrestrial mammals elephant brain larger overall proportionally smaller human brain birth elephants brain weighs adult weight cerebrum cerebellum developed temporal lobes large bulge laterally temporal lobes proportionally larger animals including humans throat elephant appears contain pouch store water later use larynx elephant largest known mammals vocal folds long attached close epiglottis base comparing elephants vocal folds human elephants longer thicker larger cross sectional area addition tilted degrees positioned anteriorly humans vocal folds,8.53,"brain,elephant,weighs,kg,compared,kg,human,brain,largest,terrestrial,mammals,elephant,brain,larger,overall,proportionally,smaller,human,brain,birth,elephants,brain,weighs,adult,weight,cerebrum,cerebellum,developed,temporal,lobes,large,bulge,laterally,temporal,lobes,proportionally,larger,animals,including,humans,throat,elephant,appears,contain,pouch,store,water,later,use,larynx,elephant,largest,known,mammals,vocal,folds,long,attached,close,epiglottis,base,comparing,elephants,vocal,folds,human,elephants,longer,thicker,larger,cross,sectional,area,addition,tilted,degrees,positioned,anteriorly,humans,vocal,folds",0.00,elephant
