Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
"yen later went back to the united states where he was invited to choreograph fight scenes in hollywood films such as highlander endgame  and blade ii  his choreography and skills impressed the directors and they invited him for cameo appearances in both movies
",yen later went united states invited choreograph fight scenes hollywood films highlander endgame blade ii choreography skills impressed directors invited cameo appearances movies,7.66,"yen,later,went,united,states,invited,choreograph,fight,scenes,hollywood,films,highlander,endgame,blade,ii,choreography,skills,impressed,directors,invited,cameo,appearances,movies",0.00,yen
"in  jet li was filming the movie hero and insisted to the director  that he wanted yen to play the role of sky his adversary due to yens martial arts ability li personally invited yen back from hollywood to star in the movie marking the second time the two actors appeared onscreen together since once upon a time in china ii ten years earlier in  yen played one of the antagonists against jackie chan and owen wilson in shanghai knights
",jet li filming movie hero insisted director wanted yen play role sky adversary yens martial arts ability li personally invited yen hollywood star movie marking second time actors appeared onscreen time china ii years earlier yen played antagonists jackie chan owen wilson shanghai knights,8.22,"jet,li,filming,movie,hero,insisted,director,wanted,yen,play,role,sky,adversary,yens,martial,arts,ability,li,personally,invited,yen,hollywood,star,movie,marking,second,time,actors,appeared,onscreen,time,china,ii,years,earlier,yen,played,antagonists,jackie,chan,owen,wilson,shanghai,knights",0.00,yen
"yen choreographed most of the fight animation in the  video game onimusha  which featured actors takeshi kaneshiro and jean reno yen continued to be active in hong kong cinema in the s starring as chu zhaonan in tsui harks wuxia epic film seven swords and as ma kwun in wilson yips brutal crime drama film spl sha po lang in  both films were featured at the  toronto international film festival later that year yen co starred with nicholas tse and shawn yue in wilson yips dragon tiger gate an adaptation of wong yuk longs manhua series oriental heroes yen also worked as action choreographer in stormbreaker starring alex pettyfer yen continued to work with wilson yip in flash point  in which he starred as the lead character and served as producer and action choreographer for the film he won the award for best action choreography at the golden horse film awards and the hong kong film awards for his performance in flash point
",yen choreographed fight animation video game onimusha featured actors takeshi kaneshiro jean reno yen continued active hong kong cinema starring chu zhaonan tsui harks wuxia epic film seven swords kwun wilson yips brutal crime drama film spl sha po lang films featured toronto international film festival later year yen co starred nicholas tse shawn yue wilson yips dragon tiger gate adaptation wong yuk longs manhua series oriental heroes yen worked action choreographer stormbreaker starring alex pettyfer yen continued work wilson yip flash point starred lead character served producer action choreographer film award best action choreography golden horse film awards hong kong film awards performance flash point,6.12,"yen,choreographed,fight,animation,video,game,onimusha,featured,actors,takeshi,kaneshiro,jean,reno,yen,continued,active,hong,kong,cinema,starring,chu,zhaonan,tsui,harks,wuxia,epic,film,seven,swords,kwun,wilson,yips,brutal,crime,drama,film,spl,sha,po,lang,films,featured,toronto,international,film,festival,later,year,yen,co,starred,nicholas,tse,shawn,yue,wilson,yips,dragon,tiger,gate,adaptation,wong,yuk,longs,manhua,series,oriental,heroes,yen,worked,action,choreographer,stormbreaker,starring,alex,pettyfer,yen,continued,work,wilson,yip,flash,point,starred,lead,character,served,producer,action,choreographer,film,award,best,action,choreography,golden,horse,film,awards,hong,kong,film,awards,performance,flash,point",0.00,yen
"in  yen starred in ip man a semi biographical account of ip man the wing chun master of bruce lee ip man marked yens fourth collaboration with director wilson yip reuniting him with his co stars in spl sha po lang sammo hung and simon yam ip man became the biggest box office hit to date featuring yen in the leading role grossing hk million in hong kong and  million yuan in china
",yen starred ip man semi biographical account ip man wing chun master bruce lee ip man marked yens fourth collaboration director wilson yip reuniting co stars spl sha po lang sammo hung simon yam ip man biggest box office hit date featuring yen leading role grossing hkmillion hong kong million yuan china,5.24,"yen,starred,ip,man,semi,biographical,account,ip,man,wing,chun,master,bruce,lee,ip,man,marked,yens,fourth,collaboration,director,wilson,yip,reuniting,co,stars,spl,sha,po,lang,sammo,hung,simon,yam,ip,man,biggest,box,office,hit,date,featuring,yen,leading,role,grossing,hkmillion,hong,kong,million,yuan,china",0.00,yen
"in august  while yen was on a vacation with his family in the united states he reportedly received an invitation by producer avi lerner to star in the expendables  it was stated that yen was considering the offer had many films at hand and would wait until deciding whether the script appealed to him later on yen revealed to the hong kong media that he had rejected the role
",august yen vacation family united states reportedly received invitation producer avi lerner star expendables stated yen considering offer films hand wait deciding script appealed later yen revealed hong kong media rejected role,9.84,"august,yen,vacation,family,united,states,reportedly,received,invitation,producer,avi,lerner,star,expendables,stated,yen,considering,offer,films,hand,wait,deciding,script,appealed,later,yen,revealed,hong,kong,media,rejected,role",0.00,yen
"in  yen revealed that he was venturing into other genres of movies and had taken up two comedy roles in a row in alls well ends well  and alls well ends well  and would be working with carina lau in the former and sandra ng in the latter both films obtained huge critical and box office success and proved yens versatility as an actor
",yen revealed venturing genres movies taken comedy roles row alls ends alls ends working carina lau sandra ng films obtained huge critical box office success proved yens versatility actor,10.45,"yen,revealed,venturing,genres,movies,taken,comedy,roles,row,alls,ends,alls,ends,working,carina,lau,sandra,ng,films,obtained,huge,critical,box,office,success,proved,yens,versatility,actor",0.00,yen
"yen took a six month break in the second half of  after the filming of the monkey king d explaining that he wanted to spend more time with his family and be with his children more as they grew up
",yen took month break second half filming monkey king explaining wanted spend time family children grew,12.24,"yen,took,month,break,second,half,filming,monkey,king,explaining,wanted,spend,time,family,children,grew",0.00,yen
"in  yen returned to the movie industry and commenced the filming of special id in which he played the main lead an undercover cop and also took on the role of action choreographer in  it was reported that donnie yen would be playing the lead role for the iceman cometh d a sci fi action film dealing with time travel and which was filmed in d yen confirmed that mma would be used in both of the aforementioned films
",yen returned movie industry commenced filming special id played main lead undercover cop took role action choreographer reported donnie yen playing lead role iceman cometh sci fi action film dealing time travel filmed yen confirmed mma aforementioned films,9.86,"yen,returned,movie,industry,commenced,filming,special,id,played,main,lead,undercover,cop,took,role,action,choreographer,reported,donnie,yen,playing,lead,role,iceman,cometh,sci,fi,action,film,dealing,time,travel,filmed,yen,confirmed,mma,aforementioned,films",0.00,yen
"in february  the weinstein company confirmed that it had purchased the rights to crouching tiger hidden dragon sequel and contacted yen to play the male lead in march  hong kong magazines surfaced photos of harvey and bob weinstein traveling to hong kong to meet with yen and persuade him to accept the offer it was reported that yen was considering the role and quoted as saying the first is that my schedule this year is very packed the second is that the first film is already such a classic i am afraid of the pressure that the original cannot be surpassed
",february weinstein company confirmed purchased rights crouching tiger hidden dragon sequel contacted yen play male lead march hong kong magazines surfaced photos harvey bob weinstein traveling hong kong meet yen persuade accept offer reported yen considering role quoted saying schedule year packed second film classic afraid pressure original surpassed,9.27,"february,weinstein,company,confirmed,purchased,rights,crouching,tiger,hidden,dragon,sequel,contacted,yen,play,male,lead,march,hong,kong,magazines,surfaced,photos,harvey,bob,weinstein,traveling,hong,kong,meet,yen,persuade,accept,offer,reported,yen,considering,role,quoted,saying,schedule,year,packed,second,film,classic,afraid,pressure,original,surpassed",0.00,yen
"in may  during the annual cannes film festival the weinstein company announced that yen would play the lead role of silent wolf in the crouching tiger sequel titled crouching tiger hidden dragon sword of destiny alongside leading female action star michelle yeoh reprising her role as yu shu lien and with director yuen woo ping yens mentor it was revealed that the movie would be filmed in both english and mandarin to appeal to the international market
",annual cannes film festival weinstein company announced yen play lead role silent wolf crouching tiger sequel titled crouching tiger hidden dragon sword destiny alongside leading female action star michelle yeoh reprising role yu shu lien director yuen woo ping yens mentor revealed movie filmed english mandarin appeal international market,6.15,"annual,cannes,film,festival,weinstein,company,announced,yen,play,lead,role,silent,wolf,crouching,tiger,sequel,titled,crouching,tiger,hidden,dragon,sword,destiny,alongside,leading,female,action,star,michelle,yeoh,reprising,role,yu,shu,lien,director,yuen,woo,ping,yens,mentor,revealed,movie,filmed,english,mandarin,appeal,international,market",0.00,yen
"it was also revealed during the crouching tiger hidden dragon ii press conference that the weinstein company had obtained rights to akira kurosawas seven samurai was planning a remake and was negotiating with yen george clooney and zhang ziyi to star in the film donnie yen declined the offer due to scheduling conflicts for the filming of ip man 
",revealed crouching tiger hidden dragon ii press conference weinstein company obtained rights akira kurosawas seven samurai planning remake negotiating yen george clooney zhang ziyi star film donnie yen declined offer scheduling conflicts filming ip man,6.90,"revealed,crouching,tiger,hidden,dragon,ii,press,conference,weinstein,company,obtained,rights,akira,kurosawas,seven,samurai,planning,remake,negotiating,yen,george,clooney,zhang,ziyi,star,film,donnie,yen,declined,offer,scheduling,conflicts,filming,ip,man",0.00,yen
"in late march  ip man  was announced yen reprised his role as the titular character bruce lees martial arts master ip man retired boxer and former heavyweight champion mike tyson was confirmed to join the cast donnie yen mentioned that he was a big fan of mike tyson watched many of his professional boxing bouts and was excited to work with him mike tyson stated during a press conference that he was a huge fan of donnie yen and has watched the first two ip man movies more than three times each and was honored to be invited for the final installment of the trilogy
",late march ip man announced yen reprised role titular character bruce lees martial arts master ip man retired boxer heavyweight champion mike tyson confirmed join cast donnie yen mentioned big fan mike tyson watched professional boxing bouts excited work mike tyson stated press conference huge fan donnie yen watched ip man movies times honored invited final installment trilogy,8.26,"late,march,ip,man,announced,yen,reprised,role,titular,character,bruce,lees,martial,arts,master,ip,man,retired,boxer,heavyweight,champion,mike,tyson,confirmed,join,cast,donnie,yen,mentioned,big,fan,mike,tyson,watched,professional,boxing,bouts,excited,work,mike,tyson,stated,press,conference,huge,fan,donnie,yen,watched,ip,man,movies,times,honored,invited,final,installment,trilogy",0.00,yen
"in  yen co starred in the star wars anthology film rogue one as chirrut mwe the zatoichi like blind transient warrior on february   it was confirmed that yen would replace jet li in the role of xiang in the upcoming action film xxx return of xander cage
",yen co starred star wars anthology film rogue chirrut mwe zatoichi like blind transient warrior february confirmed yen replace jet li role xiang upcoming action film xxx return xander cage,6.69,"yen,co,starred,star,wars,anthology,film,rogue,chirrut,mwe,zatoichi,like,blind,transient,warrior,february,confirmed,yen,replace,jet,li,role,xiang,upcoming,action,film,xxx,return,xander,cage",0.00,yen
"for the promotion of xxx return of xander cage paramount focused marketing efforts on donnie yen in china and most parts of asia placing him at the front of the film posters ahead of vin diesel and shared clips and reviews of yens performance in the movie on the popular chinese social media site weibo paramounts efforts worked very well in china return of xander cage was number one in its opening weekend with  million and crossed the  million mark in just six days with m coming from valentines day alone after rave reviews praising donnie yens performance swept through chinese social media driving moviegoers to the cinema
",promotion xxx return xander cage paramount focused marketing efforts donnie yen china parts asia placing film posters ahead vin diesel shared clips reviews yens performance movie popular chinese social media site weibo paramounts efforts worked china return xander cage number opening weekend million crossed million mark days coming valentines day rave reviews praising donnie yens performance swept chinese social media driving moviegoers cinema,7.15,"promotion,xxx,return,xander,cage,paramount,focused,marketing,efforts,donnie,yen,china,parts,asia,placing,film,posters,ahead,vin,diesel,shared,clips,reviews,yens,performance,movie,popular,chinese,social,media,site,weibo,paramounts,efforts,worked,china,return,xander,cage,number,opening,weekend,million,crossed,million,mark,days,coming,valentines,day,rave,reviews,praising,donnie,yens,performance,swept,chinese,social,media,driving,moviegoers,cinema",0.00,yen
"while yen was filming xxx return of xander cage in canada he received many offers from hollywood studios and directors at the same time hong kong director wong jing personally flew to canada to invite yen to star in his film chasing the dragon a remake of the award winning film to be number one yen eventually accepted the offer and played a non traditional role of a villain with limited fighting scenes and the opportunity to work alongside andy lau
",yen filming xxx return xander cage canada received offers hollywood studios directors time hong kong director wong jing personally flew canada invite yen star film chasing dragon remake award winning film number yen eventually accepted offer played non traditional role villain limited fighting scenes opportunity work alongside andy lau,7.06,"yen,filming,xxx,return,xander,cage,canada,received,offers,hollywood,studios,directors,time,hong,kong,director,wong,jing,personally,flew,canada,invite,yen,star,film,chasing,dragon,remake,award,winning,film,number,yen,eventually,accepted,offer,played,non,traditional,role,villain,limited,fighting,scenes,opportunity,work,alongside,andy,lau",0.00,yen
"in  yen received a call from old friend jet li and alibaba ceo jack ma about a potential collaboration on a short martial arts film known as gong shou dao   to promote a new form of taiji as an olympic sport in the future yen was on holiday with his wife to celebrate their anniversary but cancelled his plans to take part in the film yen declined any salary for this participation for gsd as he stated that friendship is not measured by money and that he hopes his participation can help promote chinese martial arts to worldwide audiences in return jet li and jack ma surprised yen and his wife cissy by helping to celebrate their wedding anniversary on the set the full gsd  minutes short film was released on  november   chinas singles day debuting on youku and jet lis official facebook page garnering a total of more than  million views worldwide netizens in china praised yens speed and technique in the film with most audiences  voting yen as the highlight of the short film
",yen received old friend jet li alibaba ceo jack potential collaboration short martial arts film known gong shou dao promote new form taiji olympic sport future yen holiday wife celebrate anniversary cancelled plans film yen declined salary participation gsd stated friendship measured money hopes participation help promote chinese martial arts worldwide audiences return jet li jack surprised yen wife cissy helping celebrate wedding anniversary set gsd minutes short film released november chinas singles day debuting youku jet lis official facebook page garnering total million views worldwide netizens china praised yens speed technique film audiences voting yen highlight short film,7.83,"yen,received,old,friend,jet,li,alibaba,ceo,jack,potential,collaboration,short,martial,arts,film,known,gong,shou,dao,promote,new,form,taiji,olympic,sport,future,yen,holiday,wife,celebrate,anniversary,cancelled,plans,film,yen,declined,salary,participation,gsd,stated,friendship,measured,money,hopes,participation,help,promote,chinese,martial,arts,worldwide,audiences,return,jet,li,jack,surprised,yen,wife,cissy,helping,celebrate,wedding,anniversary,set,gsd,minutes,short,film,released,november,chinas,singles,day,debuting,youku,jet,lis,official,facebook,page,garnering,total,million,views,worldwide,netizens,china,praised,yens,speed,technique,film,audiences,voting,yen,highlight,short,film",0.00,yen
"in late  yen began filming big brother a mixed martial arts film where yen plays a high school teacher with unconventional methods and a dark past
",late yen began filming big brother mixed martial arts film yen plays high school teacher unconventional methods dark past,4.76,"late,yen,began,filming,big,brother,mixed,martial,arts,film,yen,plays,high,school,teacher,unconventional,methods,dark,past",0.00,yen
"in  a live action film adaption of the video game sleeping dogs was announced with yen playing the lead character wei shen in february  yen confirmed the continued production of the film through social media
",live action film adaption video game sleeping dogs announced yen playing lead character wei shen february yen confirmed continued production film social media,5.77,"live,action,film,adaption,video,game,sleeping,dogs,announced,yen,playing,lead,character,wei,shen,february,yen,confirmed,continued,production,film,social,media",0.00,yen
"in  yen reprised his role as ip man for the final time in ip man  the finale during the hong kong protests of that year protesters urged a boycott of the film citing the pro beijing stances of yen co star danny chan and producer raymond wong nonetheless the film was a box office success grossing over three times its budget of  million and becoming the highest grossing chinese film of all time in malaysia as well as the third highest grossing chinese film in north america in five years
in march  as part of the press tour for disneys live action remake of mulan when yen was asked by reporters whether he was interested in appearing in a superhero movie yen revealed that he had been offered a role in warner brothers justice league and aquaman films by zack snyder but turned it down due to a scheduling conflict the role offered was that of nuidis vulko which eventually went to willem dafoe
",yen reprised role ip man final time ip man finale hong kong protests year protesters urged boycott film citing pro beijing stances yen co star danny chan producer raymond wong nonetheless film box office success grossing times budget million highest grossing chinese film time malaysia highest grossing chinese film north america yearsin march press tour disneys live action remake mulan yen asked reporters interested appearing superhero movie yen revealed offered role warner brothers justice league aquaman films zack snyder turned scheduling conflict role offered nuidis vulko eventually went willem dafoe,8.24,"yen,reprised,role,ip,man,final,time,ip,man,finale,hong,kong,protests,year,protesters,urged,boycott,film,citing,pro,beijing,stances,yen,co,star,danny,chan,producer,raymond,wong,nonetheless,film,box,office,success,grossing,times,budget,million,highest,grossing,chinese,film,time,malaysia,highest,grossing,chinese,film,north,america,yearsin,march,press,tour,disneys,live,action,remake,mulan,yen,asked,reporters,interested,appearing,superhero,movie,yen,revealed,offered,role,warner,brothers,justice,league,aquaman,films,zack,snyder,turned,scheduling,conflict,role,offered,nuidis,vulko,eventually,went,willem,dafoe",0.00,yen
"yen describes himself as a mixed martial artist he learned shaolin kung fu and wudang quan from a young age under his mothers tutelage  he then wanted to learn taekwondo in his teenage years earning a th dan in the process at the time the beijing wushu team had a scout in the united states and invited yen over to beijing china where he began training at the beijing sports institute the same facility where champion turned actor jet li trained this is where the two of them crossed paths for the first time
",yen describes mixed martial artist learned shaolin kung fu wudang quan young age mothers tutelage wanted learn taekwondo teenage years earning th dan process time beijing wushu team scout united states invited yen beijing china began training beijing sports institute facility champion turned actor jet li trained crossed paths time,8.64,"yen,describes,mixed,martial,artist,learned,shaolin,kung,fu,wudang,quan,young,age,mothers,tutelage,wanted,learn,taekwondo,teenage,years,earning,th,dan,process,time,beijing,wushu,team,scout,united,states,invited,yen,beijing,china,began,training,beijing,sports,institute,facility,champion,turned,actor,jet,li,trained,crossed,paths,time",0.00,yen
"upon his return to the united states yen won gold medals in various wushu competitions
",return united states yen gold medals wushu competitions,8.05,"return,united,states,yen,gold,medals,wushu,competitions",0.00,yen
"yen later went on to discover and seek knowledge on other martial arts styles he would later obtain black and purple belts from judo and brazilian jiu jitsu respectively and went on to study parkour wrestling muay thai kickboxing and boxing under various trainers his exposure to mixed martial arts  was heightened when he went back to the united states from  to  while making his hollywood debut he also took time off to learn the various martial arts forms yens progress was evident when he returned to asia where he implemented his newfound knowledge of mma showcased in films such as spl sha po lang  flash point  and special id 
",yen later went discover seek knowledge martial arts styles later obtain black purple belts judo brazilian jiu jitsu respectively went study parkour wrestling muay thai kickboxing boxing trainers exposure mixed martial arts heightened went united states making hollywood debut took time learn martial arts forms yens progress evident returned asia implemented newfound knowledge mma showcased films spl sha po lang flash point special id,7.26,"yen,later,went,discover,seek,knowledge,martial,arts,styles,later,obtain,black,purple,belts,judo,brazilian,jiu,jitsu,respectively,went,study,parkour,wrestling,muay,thai,kickboxing,boxing,trainers,exposure,mixed,martial,arts,heightened,went,united,states,making,hollywood,debut,took,time,learn,martial,arts,forms,yens,progress,evident,returned,asia,implemented,newfound,knowledge,mma,showcased,films,spl,sha,po,lang,flash,point,special,id",0.00,yen
"near the end of  yen added a new martial arts system to his arsenal he was offered the role of wing chun grandmaster and mentor of film star bruce lee ip man in a  film named after the grandmaster he worked hard and studied wing chun under ip mans eldest son ip chun for  months before tackling the role ip chun has since praised yen for his effort his skills as a martial artist and his ability to grasp the full concept of wing chun much faster than anyone else he has taught
",near end yen added new martial arts system arsenal offered role wing chun grandmaster mentor film star bruce lee ip man film named grandmaster worked hard studied wing chun ip mans eldest son ip chun months tackling role ip chun praised yen effort skills martial artist ability grasp concept wing chun faster taught,8.37,"near,end,yen,added,new,martial,arts,system,arsenal,offered,role,wing,chun,grandmaster,mentor,film,star,bruce,lee,ip,man,film,named,grandmaster,worked,hard,studied,wing,chun,ip,mans,eldest,son,ip,chun,months,tackling,role,ip,chun,praised,yen,effort,skills,martial,artist,ability,grasp,concept,wing,chun,faster,taught",0.00,yen
"yen believes that combining many martial arts together will produce the most effective and harmonious style yen has said when you watch my films you are feeling my heart he believes in practical combat and in his opinion mma is the most authentic type of practical combat
",yen believes combining martial arts produce effective harmonious style yen said watch films feeling heart believes practical combat opinion mma authentic type practical combat,8.46,"yen,believes,combining,martial,arts,produce,effective,harmonious,style,yen,said,watch,films,feeling,heart,believes,practical,combat,opinion,mma,authentic,type,practical,combat",0.00,yen
"yen was a rebel in his youth due to the huge expectations and pressures from his parents as his mother is the founder of the chinese wushu research institute in boston and his father was a scholar and a musician yen joined a chinatown gang in boston in his early years he was a very curious teenager who sought to exchange martial arts knowledge with people from different martial arts backgrounds which led to him gaining profound knowledge in practical martial arts and having a reputation as a street brawler
",yen rebel youth huge expectations pressures parents mother founder chinese wushu research institute boston father scholar musician yen joined chinatown gang boston early years curious teenager sought exchange martial arts knowledge people different martial arts backgrounds led gaining profound knowledge practical martial arts reputation street brawler,8.59,"yen,rebel,youth,huge,expectations,pressures,parents,mother,founder,chinese,wushu,research,institute,boston,father,scholar,musician,yen,joined,chinatown,gang,boston,early,years,curious,teenager,sought,exchange,martial,arts,knowledge,people,different,martial,arts,backgrounds,led,gaining,profound,knowledge,practical,martial,arts,reputation,street,brawler",0.00,yen
"other martial arts stars such as jackie chan and jet li have also stated that yen may be the best fighter in terms of practical combat in the asian cinematic universe
",martial arts stars jackie chan jet li stated yen best fighter terms practical combat asian cinematic universe,8.38,"martial,arts,stars,jackie,chan,jet,li,stated,yen,best,fighter,terms,practical,combat,asian,cinematic,universe",0.00,yen
