Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
Elinor  this eldest daughter  whose advice was so effectual  possessed a strength of understanding  and coolness of judgment  which qualified her  though only nineteen  to be the counsellor of her mother  and enabled her frequently to counteract  to the advantage of them all  that eagerness of mind in Mrs  Dashwood which must generally have led to imprudence ,Elinor eldest daughter advice effectual possessed strength understanding coolness judgment qualified nineteen counsellor mother enabled frequently counteract advantage eagerness mind Mrs Dashwood generally led imprudence,8.86,"Elinor,eldest,daughter,advice,effectual,possessed,strength,understanding,coolness,judgment,qualified,nineteen,counsellor,mother,enabled,frequently,counteract,advantage,eagerness,mind,Mrs,Dashwood,generally,led,imprudence",0.00,
She had an excellent heart    her disposition was affectionate  and her feelings were strong  but she knew how to govern them  it was a knowledge which her mother had yet to learn  and which one of her sisters had resolved never to be taught ,excellent heart disposition affectionate feelings strong knew govern knowledge mother learn sisters resolved taught,12.40,"excellent,heart,disposition,affectionate,feelings,strong,knew,govern,knowledge,mother,learn,sisters,resolved,taught",0.00,
Marianne  s abilities were  in many respects  quite equal to Elinor  s ,Marianne abilities respects equal Elinor,9.86,"Marianne,abilities,respects,equal,Elinor",0.00,
She was sensible and clever  but eager in everything  her sorrows  her joys  could have no moderation ,sensible clever eager sorrows joys moderation,10.78,"sensible,clever,eager,sorrows,joys,moderation",0.00,
She was generous  amiable  interesting  she was everything but prudent ,generous amiable interesting prudent,8.45,"generous,amiable,interesting,prudent",0.00,
The resemblance between her and her mother was strikingly great ,resemblance mother strikingly great,9.38,"resemblance,mother,strikingly,great",0.00,
Elinor saw  with concern  the excess of her sister  s sensibility  but by Mrs  Dashwood it was valued and cherished ,Elinor saw concern excess sister sensibility Mrs Dashwood valued cherished,8.62,"Elinor,saw,concern,excess,sister,sensibility,Mrs,Dashwood,valued,cherished",0.00,
They encouraged each other now in the violence of their affliction ,encouraged violence affliction,11.94,"encouraged,violence,affliction",0.00,
The agony of grief which overpowered them at first  was voluntarily renewed  was sought for  was created again and again ,agony grief overpowered voluntarily renewed sought created,10.74,"agony,grief,overpowered,voluntarily,renewed,sought,created",0.00,
They gave themselves up wholly to their sorrow  seeking increase of wretchedness in every reflection that could afford it  and resolved against ever admitting consolation in future ,gave wholly sorrow seeking increase wretchedness reflection afford resolved admitting consolation future,8.29,"gave,wholly,sorrow,seeking,increase,wretchedness,reflection,afford,resolved,admitting,consolation,future",0.00,
Elinor  too  was deeply afflicted  but still she could struggle  she could exert herself ,Elinor deeply afflicted struggle exert,10.11,"Elinor,deeply,afflicted,struggle,exert",0.00,
She could consult with her brother  could receive her sister   in   law on her arrival  and treat her with proper attention  and could strive to rouse her mother to similar exertion  and encourage her to similar forbearance ,consult brother receive sister law arrival treat proper attention strive rouse mother similar exertion encourage similar forbearance,8.93,"consult,brother,receive,sister,law,arrival,treat,proper,attention,strive,rouse,mother,similar,exertion,encourage,similar,forbearance",0.00,
Margaret  the other sister  was a good   humored  well   disposed girl  but as she had already imbibed a good deal of Marianne  s romance  without having much of her sense  she did not  at thirteen  bid fair to equal her sisters at a more advanced period of life ,Margaret sister good humored disposed girl imbibed good deal Marianne romance sense thirteen bid fair equal sisters advanced period life,10.65,"Margaret,sister,good,humored,disposed,girl,imbibed,good,deal,Marianne,romance,sense,thirteen,bid,fair,equal,sisters,advanced,period,life",0.00,
Mrs  John Dashwood now installed herself mistress of Norland  and her mother and sisters   in   law were degraded to the condition of visitors ,Mrs John Dashwood installed mistress Norland mother sisters law degraded condition visitors,7.69,"Mrs,John,Dashwood,installed,mistress,Norland,mother,sisters,law,degraded,condition,visitors",0.00,
As such  however  they were treated by her with quiet civility  and by her husband with as much kindness as he could feel towards anybody beyond himself  his wife  and their child ,treated quiet civility husband kindness feel anybody wife child,12.78,"treated,quiet,civility,husband,kindness,feel,anybody,wife,child",0.00,
He really pressed them  with some earnestness  to consider Norland as their home  and  as no plan appeared so eligible to Mrs  Dashwood as remaining there till she could accommodate herself with a house in the neighbourhood  his invitation was accepted ,pressed earnestness consider Norland home plan appeared eligible Mrs Dashwood remaining till accommodate house neighbourhood invitation accepted,9.49,"pressed,earnestness,consider,Norland,home,plan,appeared,eligible,Mrs,Dashwood,remaining,till,accommodate,house,neighbourhood,invitation,accepted",0.00,
A continuance in a place where everything reminded her of former delight  was exactly what suited her mind ,continuance place reminded delight exactly suited mind,10.28,"continuance,place,reminded,delight,exactly,suited,mind",0.00,
In seasons of cheerfulness  no temper could be more cheerful than hers  or possess  in a greater degree  that sanguine expectation of happiness which is happiness itself ,seasons cheerfulness temper cheerful possess greater degree sanguine expectation happiness happiness,9.41,"seasons,cheerfulness,temper,cheerful,possess,greater,degree,sanguine,expectation,happiness,happiness",0.00,
But in sorrow she must be equally carried away by her fancy  and as far beyond consolation as in pleasure she was beyond alloy ,sorrow equally carried away fancy far consolation pleasure alloy,11.81,"sorrow,equally,carried,away,fancy,far,consolation,pleasure,alloy",0.00,
Mrs  John Dashwood did not at all approve of what her husband intended to do for his sisters ,Mrs John Dashwood approve husband intended sisters,11.83,"Mrs,John,Dashwood,approve,husband,intended,sisters",0.00,
To take three thousand pounds from the fortune of their dear little boy would be impoverishing him to the most dreadful degree ,thousand pounds fortune dear little boy impoverishing dreadful degree,10.24,"thousand,pounds,fortune,dear,little,boy,impoverishing,dreadful,degree",0.00,
She begged him to think again on the subject ,begged think subject,13.33,"begged,think,subject",0.00,
How could he answer it to himself to rob his child  and his only child too  of so large a sum ,answer rob child child large sum,15.96,"answer,rob,child,child,large,sum",0.00,
And what possible claim could the Miss Dashwoods  who were related to him only by half blood  which she considered as no relationship at all  have on his generosity to so large an amount ,possible claim Miss Dashwoods related half blood considered relationship generosity large,12.30,"possible,claim,Miss,Dashwoods,related,half,blood,considered,relationship,generosity,large",0.00,
It was very well known that no affection was ever supposed to exist between the children of any man by different marriages  and why was he to ruin himself  and their poor little Harry  by giving away all his money to his half sisters ,known affection supposed exist children man different marriages ruin poor little Harry giving away money half sisters,11.54,"known,affection,supposed,exist,children,man,different,marriages,ruin,poor,little,Harry,giving,away,money,half,sisters",0.00,
 It was my father  s last request to me  replied her husband   that I should assist his widow and daughters ,father request replied husband assist widow daughters,12.04,"father,request,replied,husband,assist,widow,daughters",0.00,
 He did not know what he was talking of  I dare say  ten to one but he was light   headed at the time ,know talking dare light headed time,16.67,"know,talking,dare,light,headed,time",0.00,
Had he been in his right senses  he could not have thought of such a thing as begging you to give away half your fortune from your own child ,right senses thought thing begging away half fortune child,14.18,"right,senses,thought,thing,begging,away,half,fortune,child",0.00,
 He did not stipulate for any particular sum  my dear Fanny  he only requested me  in general terms  to assist them  and make their situation more comfortable than it was in his power to do ,stipulate particular sum dear Fanny requested general terms assist situation comfortable power,12.11,"stipulate,particular,sum,dear,Fanny,requested,general,terms,assist,situation,comfortable,power",0.00,
He could hardly suppose I should neglect them ,hardly suppose neglect,10.87,"hardly,suppose,neglect",0.00,
But as he required the promise  I could not do less than give it  at least I thought so at the time ,required promise thought time,18.00,"required,promise,thought,time",0.00,
The promise  therefore  was given  and must be performed ,promise given performed,10.53,"promise,given,performed",0.00,
Something must be done for them whenever they leave Norland and settle in a new home ,leave Norland settle new home,12.94,"leave,Norland,settle,new,home",0.00,
 Well  then  LET something be done for them  but THAT something need not be three thousand pounds ,LET need thousand pounds,13.27,"LET,need,thousand,pounds",0.00,
Consider  she added   that when the money is once parted with  it never can return ,Consider added money parted return,12.05,"Consider,added,money,parted,return",0.00,
Your sisters will marry  and it will be gone for ever ,sisters marry gone,14.81,"sisters,marry,gone",0.00,
If  indeed  it could be restored to our poor little boy   ,restored poor little boy,12.07,"restored,poor,little,boy",0.00,
 Why  to be sure  said her husband  very gravely   that would make great difference ,sure said husband gravely great difference,9.52,"sure,said,husband,gravely,great,difference",0.00,
The time may come when Harry will regret that so large a sum was parted with ,time come Harry regret large sum parted,11.69,"time,come,Harry,regret,large,sum,parted",0.00,
If he should have a numerous family  for instance  it would be a very convenient addition ,numerous family instance convenient addition,12.22,"numerous,family,instance,convenient,addition",0.00,
 Perhaps  then  it would be better for all parties  if the sum were diminished one half    Five hundred pounds would be a prodigious increase to their fortunes ,better parties sum diminished half pounds prodigious increase fortunes,11.25,"better,parties,sum,diminished,half,pounds,prodigious,increase,fortunes",0.00,
What brother on earth would do half so much for his sisters  even if REALLY his sisters ,brother earth half sisters sisters,13.64,"brother,earth,half,sisters,sisters",0.00,
And as it is    only half blood    But you have such a generous spirit ,half blood generous spirit,14.08,"half,blood,generous,spirit",0.00,
 I would not wish to do any thing mean  he replied ,wish thing mean replied,13.73,"wish,thing,mean,replied",0.00,
No one  at least  can think I have not done enough for them  even themselves  they can hardly expect more ,think hardly expect,16.04,"think,hardly,expect",0.00,
 There is no knowing what THEY may expect  said the lady   but we are not to think of their expectations  the question is  what you can afford to do ,knowing expect said lady think expectations question afford,14.09,"knowing,expect,said,lady,think,expectations,question,afford",0.00,
 Certainly    and I think I may afford to give them five hundred pounds a   piece ,Certainly think afford pounds piece,12.20,"Certainly,think,afford,pounds,piece",0.00,
As it is  without any addition of mine  they will each have about three thousand pounds on their mother  s death    a very comfortable fortune for any young woman ,addition thousand pounds mother death comfortable fortune young woman,12.27,"addition,thousand,pounds,mother,death,comfortable,fortune,young,woman",0.00,
 To be sure it is  and  indeed  it strikes me that they can want no addition at all ,sure strikes want addition,16.67,"sure,strikes,want,addition",0.00,
They will have ten thousand pounds divided amongst them ,thousand pounds divided,10.71,"thousand,pounds,divided",0.00,
If they marry  they will be sure of doing well  and if they do not  they may all live very comfortably together on the interest of ten thousand pounds ,marry sure live comfortably interest thousand pounds,14.57,"marry,sure,live,comfortably,interest,thousand,pounds",0.00,
 That is very true  and  therefore  I do not know whether  upon the whole  it would not be more advisable to do something for their mother while she lives  rather than for them    something of the annuity kind I mean    My sisters would feel the good effects of it as well as herself ,true know advisable mother lives annuity kind mean sisters feel good effects,14.44,"true,know,advisable,mother,lives,annuity,kind,mean,sisters,feel,good,effects",0.00,
A hundred a year would make them all perfectly comfortable ,year perfectly comfortable,11.86,"year,perfectly,comfortable",0.00,
His wife hesitated a little  however  in giving her consent to this plan ,wife hesitated little giving consent plan,9.59,"wife,hesitated,little,giving,consent,plan",0.00,
 To be sure  said she   it is better than parting with fifteen hundred pounds at once ,sure said better parting pounds,12.79,"sure,said,better,parting,pounds",0.00,
But  then  if Mrs  Dashwood should live fifteen years we shall be completely taken in ,Mrs Dashwood live years shall completely taken,9.30,"Mrs,Dashwood,live,years,shall,completely,taken",0.00,
my dear Fanny  her life cannot be worth half that purchase ,dear Fanny life worth half purchase,8.47,"dear,Fanny,life,worth,half,purchase",0.00,
 Certainly not  but if you observe  people always live for ever when there is an annuity to be paid them  and she is very stout and healthy  and hardly forty ,Certainly observe people live annuity paid stout healthy hardly,13.29,"Certainly,observe,people,live,annuity,paid,stout,healthy,hardly",0.00,
An annuity is a very serious business  it comes over and over every year  and there is no getting rid of it ,annuity business comes year getting rid,14.81,"annuity,business,comes,year,getting,rid",0.00,
I have known a great deal of the trouble of annuities  for my mother was clogged with the payment of three to old superannuated servants by my father  s will  and it is amazing how disagreeable she found it ,known great deal trouble annuities mother clogged payment old superannuated servants father amazing disagreeable found,11.59,"known,great,deal,trouble,annuities,mother,clogged,payment,old,superannuated,servants,father,amazing,disagreeable,found",0.00,
Twice every year these annuities were to be paid  and then there was the trouble of getting it to them  and then one of them was said to have died  and afterwards it turned out to be no such thing ,Twice year annuities paid trouble getting said died turned thing,15.23,"Twice,year,annuities,paid,trouble,getting,said,died,turned,thing",0.00,
Her income was not her own  she said  with such perpetual claims on it  and it was the more unkind in my father  because  otherwise  the money would have been entirely at my mother  s disposal  without any restriction whatever ,income said perpetual claims unkind father money entirely mother disposal restriction,12.78,"income,said,perpetual,claims,unkind,father,money,entirely,mother,disposal,restriction",0.00,
It has given me such an abhorrence of annuities  that I am sure I would not pin myself down to the payment of one for all the world ,given abhorrence annuities sure pin payment world,15.91,"given,abhorrence,annuities,sure,pin,payment,world",0.00,
 It is certainly an unpleasant thing  replied Mr  Dashwood   to have those kind of yearly drains on one  s income ,certainly unpleasant thing replied Mr Dashwood kind yearly drains income,8.77,"certainly,unpleasant,thing,replied,Mr,Dashwood,kind,yearly,drains,income",0.00,
One  s fortune  as your mother justly says  is NOT one  s own ,fortune mother justly says,14.52,"fortune,mother,justly,says",0.00,
To be tied down to the regular payment of such a sum  on every rent day  is by no means desirable  it takes away one  s independence ,tied regular payment sum rent day means desirable takes away independence,12.03,"tied,regular,payment,sum,rent,day,means,desirable,takes,away,independence",0.00,
They think themselves secure  you do no more than what is expected  and it raises no gratitude at all ,think secure expected raises gratitude,13.73,"think,secure,expected,raises,gratitude",0.00,
I would not bind myself to allow them any thing yearly ,bind allow thing yearly,12.73,"bind,allow,thing,yearly",0.00,
It may be very inconvenient some years to spare a hundred  or even fifty pounds from our own expenses ,inconvenient years spare pounds expenses,13.73,"inconvenient,years,spare,pounds,expenses",0.00,
 I believe you are right  my love  it will be better that there should by no annuity in the case  whatever I may give them occasionally will be of far greater assistance than a yearly allowance  because they would only enlarge their style of living if they felt sure of a larger income  and would not be sixpence the richer for it at the end of the year ,believe right love better annuity case occasionally far greater assistance yearly allowance enlarge style living felt sure larger income sixpence richer end year,12.71,"believe,right,love,better,annuity,case,occasionally,far,greater,assistance,yearly,allowance,enlarge,style,living,felt,sure,larger,income,sixpence,richer,end,year",0.00,
It will certainly be much the best way ,certainly best way,12.82,"certainly,best,way",0.00,
A present of fifty pounds  now and then  will prevent their ever being distressed for money  and will  I think  be amply discharging my promise to my father ,present pounds prevent distressed money think amply discharging promise father,11.46,"present,pounds,prevent,distressed,money,think,amply,discharging,promise,father",0.00,
Indeed  to say the truth  I am convinced within myself that your father had no idea of your giving them any money at all ,truth convinced father idea giving money,14.88,"truth,convinced,father,idea,giving,money",0.00,
The assistance he thought of  I dare say  was only such as might be reasonably expected of you  for instance  such as looking out for a comfortable small house for them  helping them to move their things  and sending them presents of fish and game  and so forth  whenever they are in season ,assistance thought dare reasonably expected instance looking comfortable small house helping things sending presents fish game forth season,12.03,"assistance,thought,dare,reasonably,expected,instance,looking,comfortable,small,house,helping,things,sending,presents,fish,game,forth,season",0.00,
I  ll lay my life that he meant nothing farther  indeed  it would be very strange and unreasonable if he did ,lay life meant farther strange unreasonable,13.76,"lay,life,meant,farther,strange,unreasonable",0.00,
Do but consider  my dear Mr  Dashwood  how excessively comfortable your mother   in   law and her daughters may live on the interest of seven thousand pounds  besides the thousand pounds belonging to each of the girls  which brings them in fifty pounds a year a   piece  and  of course  they will pay their mother for their board out of it ,consider dear Mr Dashwood excessively comfortable mother law daughters live interest seven thousand pounds thousand pounds belonging girls brings pounds year piece course pay mother board,10.00,"consider,dear,Mr,Dashwood,excessively,comfortable,mother,law,daughters,live,interest,seven,thousand,pounds,thousand,pounds,belonging,girls,brings,pounds,year,piece,course,pay,mother,board",0.00,
Altogether  they will have five hundred a   year amongst them  and what on earth can four women want for more than that    They will live so cheap ,Altogether year earth women want live cheap,13.61,"Altogether,year,earth,women,want,live,cheap",0.00,
They will have no carriage  no horses  and hardly any servants  they will keep no company  and can have no expenses of any kind ,carriage horses hardly servants company expenses kind,13.28,"carriage,horses,hardly,servants,company,expenses,kind",0.00,
I am sure I cannot imagine how they will spend half of it  and as to your giving them more  it is quite absurd to think of it ,sure imagine spend half giving absurd think,16.67,"sure,imagine,spend,half,giving,absurd,think",0.00,
 Upon my word  said Mr  Dashwood   I believe you are perfectly right ,word said Mr Dashwood believe perfectly right,7.25,"word,said,Mr,Dashwood,believe,perfectly,right",0.00,
My father certainly could mean nothing more by his request to me than what you say ,father certainly mean request,14.46,"father,certainly,mean,request",0.00,
I clearly understand it now  and I will strictly fulfil my engagement by such acts of assistance and kindness to them as you have described ,clearly understand strictly fulfil engagement acts assistance kindness described,11.43,"clearly,understand,strictly,fulfil,engagement,acts,assistance,kindness,described",0.00,
When my mother removes into another house my services shall be readily given to accommodate her as far as I can ,mother removes house services shall readily given accommodate far,10.71,"mother,removes,house,services,shall,readily,given,accommodate,far",0.00,
Some little present of furniture too may be acceptable then ,little present furniture acceptable,10.00,"little,present,furniture,acceptable",0.00,
 Certainly  returned Mrs  John Dashwood ,Certainly returned Mrs John Dashwood,0.00,"Certainly,returned,Mrs,John,Dashwood",0.00,
When your father and mother moved to Norland  though the furniture of Stanhill was sold  all the china  plate  and linen was saved  and is now left to your mother ,father mother moved Norland furniture Stanhill sold china plate linen saved left mother,10.43,"father,mother,moved,Norland,furniture,Stanhill,sold,china,plate,linen,saved,left,mother",0.00,
Her house will therefore be almost completely fitted up as soon as she takes it ,house completely fitted soon takes,12.50,"house,completely,fitted,soon,takes",0.00,
 That is a material consideration undoubtedly ,material consideration undoubtedly,6.52,"material,consideration,undoubtedly",0.00,
And yet some of the plate would have been a very pleasant addition to our own stock here ,plate pleasant addition stock,15.73,"plate,pleasant,addition,stock",0.00,
 Yes  and the set of breakfast china is twice as handsome as what belongs to this house ,Yes set breakfast china twice handsome belongs house,10.23,"Yes,set,breakfast,china,twice,handsome,belongs,house",0.00,
A great deal too handsome  in my opinion  for any place THEY can ever afford to live in ,great deal handsome opinion place afford live,12.50,"great,deal,handsome,opinion,place,afford,live",0.00,
And I must say this  that you owe no particular gratitude to him  nor attention to his wishes  for we very well know that if he could  he would have left almost everything in the world to THEM ,owe particular gratitude attention wishes know left world,15.54,"owe,particular,gratitude,attention,wishes,know,left,world",0.00,
