Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
Little Joe Otter gave a frightened squeal and without even turning to see who was speaking dropped his fish and dived headfirst into the Laughing Brook ,Little Joe Otter gave frightened squeal turning speaking dropped fish dived headfirst Laughing Brook,7.89,"Little,Joe,Otter,gave,frightened,squeal,turning,speaking,dropped,fish,dived,headfirst,Laughing,Brook",0.00,
Buster Bear sprang forward and with one of his big paws caught the fat trout just as it was slipping back into the water ,Buster Bear sprang forward big paws caught fat trout slipping water,10.74,"Buster,Bear,sprang,forward,big,paws,caught,fat,trout,slipping,water",0.00,
Otter  said he  as Little Joe put his head out of water to see who had frightened him so ,Otter said Little Joe head water frightened,13.48,"Otter,said,Little,Joe,head,water,frightened",0.00,
 Illustration   Here  s your trout  Mr ,Illustration trout Mr,7.69,"Illustration,trout,Mr",0.00,
He snarled at Buster Bear and called him a thief and everything bad he could think of ,snarled Buster Bear called thief bad think,11.63,"snarled,Buster,Bear,called,thief,bad,think",0.00,
He chuckled as if he thought it all a great joke and repeated his invitation to Little Joe to come and get his fish ,chuckled thought great joke repeated invitation Little Joe come fish,12.07,"chuckled,thought,great,joke,repeated,invitation,Little,Joe,come,fish",0.00,
But Little Joe just turned his back and went off down the Laughing Brook in a great rage ,Little Joe turned went Laughing Brook great rage,11.24,"Little,Joe,turned,went,Laughing,Brook,great,rage",0.00,
 It  s too bad to waste such a fine fish  said Buster thoughtfully ,bad waste fine fish said Buster thoughtfully,8.96,"bad,waste,fine,fish,said,Buster,thoughtfully",0.00,
Then he started down the Laughing Brook to try to catch some for himself ,started Laughing Brook try catch,12.33,"started,Laughing,Brook,try,catch",0.00,
LITTLE JOE OTTER GETS EVEN WITH BUSTER BEAR,LITTLE JOE OTTER GETS BUSTER BEAR,4.65,"LITTLE,JOE,OTTER,GETS,BUSTER,BEAR",0.00,
Little Joe Otter was in a terrible rage ,Little Joe Otter terrible rage,7.50,"Little,Joe,Otter,terrible,rage",0.00,
It was a bad beginning for a beautiful day and Little Joe knew it ,bad beginning beautiful day Little Joe knew,10.61,"bad,beginning,beautiful,day,Little,Joe,knew",0.00,
But who wouldn  t be in a rage if his breakfast was taken from him just as he was about to eat it ,rage breakfast taken eat,19.39,"rage,breakfast,taken,eat",0.00,
Anyway  that is what Little Joe told Billy Mink ,Little Joe told Billy Mink,8.33,"Little,Joe,told,Billy,Mink",0.00,
Perhaps he didn  t tell it quite exactly as it was  but you know he was very badly frightened at the time ,tell exactly know badly frightened time,15.09,"tell,exactly,know,badly,frightened,time",0.00,
 I was sitting on the bank of the Laughing Brook beside one of the little pools  he told Billy Mink   and was just going to eat a fat trout I had caught  when who should come along but that great big bully  Buster Bear ,sitting bank Laughing Brook little pools told Billy Mink going eat fat trout caught come great big bully Buster Bear,10.96,"sitting,bank,Laughing,Brook,little,pools,told,Billy,Mink,going,eat,fat,trout,caught,come,great,big,bully,Buster,Bear",0.00,
He took that fat trout away from me and ate it just as if it belonged to him ,took fat trout away ate belonged,15.58,"took,fat,trout,away,ate,belonged",0.00,
If I live long enough I  m going to get even with him ,live long going,18.52,"live,long,going",0.00,
Of course that wasn  t nice talk and anything but a nice spirit  but Little Joe Otter  s temper is sometimes pretty short  especially when he is hungry  and this time he had had no breakfast  you know ,course nice talk nice spirit Little Joe Otter temper pretty short especially hungry time breakfast know,10.95,"course,nice,talk,nice,spirit,Little,Joe,Otter,temper,pretty,short,especially,hungry,time,breakfast,know",0.00,
Buster Bear hadn  t actually taken the fish away from Little Joe ,Buster Bear actually taken fish away Little Joe,6.15,"Buster,Bear,actually,taken,fish,away,Little,Joe",0.00,
But looking at the matter as Little Joe did  it amounted to the same thing ,looking matter Little Joe amounted thing,12.00,"looking,matter,Little,Joe,amounted,thing",0.00,
You see  Buster knew perfectly well when he invited Little Joe to come back and get it that Little Joe wouldn  t dare do anything of the kind ,Buster knew perfectly invited Little Joe come Little Joe dare kind,11.97,"Buster,knew,perfectly,invited,Little,Joe,come,Little,Joe,dare,kind",0.00,
asked Billy Mink ,asked Billy Mink,0.00,"asked,Billy,Mink",0.00,
I wish he  d fall in and get drowned ,wish fall drowned,16.22,"wish,fall,drowned",0.00,
snapped Little Joe ,snapped Little Joe,0.00,"snapped,Little,Joe",0.00,
Billy Mink just had to laugh ,Billy Mink laugh,10.34,"Billy,Mink,laugh",0.00,
The idea of great big Buster Bear getting drowned in the Laughing Brook was too funny ,idea great big Buster Bear getting drowned Laughing Brook funny,6.98,"idea,great,big,Buster,Bear,getting,drowned,Laughing,Brook,funny",0.00,
There wasn  t water enough in it anywhere except down in the Smiling Pool  and that was on the Green Meadows  where Buster had never been known to go ,water Smiling Pool Green Meadows Buster known,14.67,"water,Smiling,Pool,Green,Meadows,Buster,known",0.00,
 Let  s go see what he is doing  said Billy Mink ,Let said Billy Mink,14.29,"Let,said,Billy,Mink",0.00,
At first Little Joe didn  t want to  but at last his curiosity got the better of his fear  and he agreed ,Little Joe want curiosity got better fear agreed,13.33,"Little,Joe,want,curiosity,got,better,fear,agreed",0.00,
So the two little brown   coated scamps turned down the Laughing Brook  taking the greatest care to keep out of sight themselves ,little brown coated scamps turned Laughing Brook taking greatest care sight,8.53,"little,brown,coated,scamps,turned,Laughing,Brook,taking,greatest,care,sight",0.00,
They had gone only a little way when Billy Mink whispered   Sh   h ,gone little way Billy Mink whispered Sh h,7.46,"gone,little,way,Billy,Mink,whispered,Sh,h",0.00,
Sure enough  there was Buster Bear sitting close beside a little pool and looking into it very intently ,Sure Buster Bear sitting close little pool looking intently,8.65,"Sure,Buster,Bear,sitting,close,little,pool,looking,intently",0.00,
asked Little Joe Otter  as Buster Bear sat for the longest time without moving ,asked Little Joe Otter Buster Bear sat longest time moving,5.06,"asked,Little,Joe,Otter,Buster,Bear,sat,longest,time,moving",0.00,
Just then one of Buster  s big paws went into the water as quick as a flash and scooped out a trout that had ventured too near ,Buster big paws went water quick flash scooped trout ventured near,12.60,"Buster,big,paws,went,water,quick,flash,scooped,trout,ventured,near",0.00,
exclaimed Billy Mink ,exclaimed Billy Mink,0.00,"exclaimed,Billy,Mink",0.00,
And that is just what Buster Bear was doing  and it was very plain to see that he was having great fun ,Buster Bear plain great fun,16.50,"Buster,Bear,plain,great,fun",0.00,
When he had eaten the trout he had caught  he moved along to the next little pool ,eaten trout caught moved little pool,13.41,"eaten,trout,caught,moved,little,pool",0.00,
said Little Joe fiercely ,said Little Joe fiercely,0.00,"said,Little,Joe,fiercely",0.00,
 He has no business catching our fish ,business catching fish,10.53,"business,catching,fish",0.00,
 I don  t see how we are going to stop him  said Billy Mink ,going stop said Billy Mink,15.00,"going,stop,said,Billy,Mink",0.00,
cried Little Joe  into whose head an idea had just popped ,cried Little Joe head idea popped,8.62,"cried,Little,Joe,head,idea,popped",0.00,
 I  m going to drive all the fish out of the little pools and muddy the water all up ,going drive fish little pools muddy water,14.12,"going,drive,fish,little,pools,muddy,water",0.00,
Just you watch me get even with Buster Bear ,watch Buster Bear,13.64,"watch,Buster,Bear",0.00,
Little Joe slipped swiftly into the water and swam straight to the little pool that Buster Bear would try next ,Little Joe slipped swiftly water swam straight little pool Buster Bear try,7.21,"Little,Joe,slipped,swiftly,water,swam,straight,little,pool,Buster,Bear,try",0.00,
He frightened the fish so that they fled in every direction ,frightened fish fled direction,11.67,"frightened,fish,fled,direction",0.00,
Then he stirred up the mud until the water was so dirty that Buster couldn  t have seen a fish right under his nose ,stirred mud water dirty Buster seen fish right nose,12.93,"stirred,mud,water,dirty,Buster,seen,fish,right,nose",0.00,
Buster Bear  s fishing was spoiled for that day ,Buster Bear fishing spoiled day,8.33,"Buster,Bear,fishing,spoiled,day",0.00,
BUSTER BEAR IS GREATLY PUZZLED,BUSTER BEAR GREATLY PUZZLED,3.33,"BUSTER,BEAR,GREATLY,PUZZLED",0.00,
Buster Bear hadn  t enjoyed himself so much since he came to the Green Forest to live ,Buster Bear enjoyed came Green Forest live,11.63,"Buster,Bear,enjoyed,came,Green,Forest,live",0.00,
His fun began when he surprised Little Joe Otter on the bank of a little pool in the Laughing Brook and Little Joe was so frightened that he dropped a fat trout he had just caught ,fun began surprised Little Joe Otter bank little pool Laughing Brook Little Joe frightened dropped fat trout caught,10.00,"fun,began,surprised,Little,Joe,Otter,bank,little,pool,Laughing,Brook,Little,Joe,frightened,dropped,fat,trout,caught",0.00,
It had seemed like a great joke to Buster Bear  and he had chuckled over it all the time he was eating the fat trout ,like great joke Buster Bear chuckled time eating fat trout,12.82,"like,great,joke,Buster,Bear,chuckled,time,eating,fat,trout",0.00,
When he had finished it  he started on to do some fishing himself ,finished started fishing,15.15,"finished,started,fishing",0.00,
Presently he came to another little pool ,Presently came little pool,7.32,"Presently,came,little,pool",0.00,
He stole up to it very  very softly  so as not to frighten the fish ,stole softly frighten fish,16.18,"stole,softly,frighten,fish",0.00,
Then he sat down close to the edge of it and didn  t move ,sat close edge,18.97,"sat,close,edge",0.00,
Buster learned a long time ago that a fisherman must be patient unless  like Little Joe Otter  he is just as much at home in the water as the fish themselves  and can swim fast enough to catch them by chasing them ,Buster learned long time ago fisherman patient like Little Joe Otter home water fish swim fast catch chasing,11.21,"Buster,learned,long,time,ago,fisherman,patient,like,Little,Joe,Otter,home,water,fish,swim,fast,catch,chasing",0.00,
He was so still that he looked almost like the stump of an old tree ,looked like stump old tree,14.71,"looked,like,stump,old,tree",0.00,
Perhaps that is what the fish thought he was  for pretty soon  two or three swam right in close to where he was sitting ,fish thought pretty soon swam right close sitting,13.33,"fish,thought,pretty,soon,swam,right,close,sitting",0.00,
Now Buster Bear may be big and clumsy looking  but there isn  t anything that can move much quicker than one of those big paws of his when he wants it to ,Buster Bear big clumsy looking quicker big paws wants,14.94,"Buster,Bear,big,clumsy,looking,quicker,big,paws,wants",0.00,
One of them moved now  and quicker than a wink had scooped one of those foolish fish out on to the bank ,moved quicker wink scooped foolish fish bank,14.42,"moved,quicker,wink,scooped,foolish,fish,bank",0.00,
Buster  s little eyes twinkled  and he smacked his lips as he moved on to the next little pool  for he knew that it was of no use to stay longer at the first one ,Buster little eyes twinkled smacked lips moved little pool knew use stay longer,13.58,"Buster,little,eyes,twinkled,smacked,lips,moved,little,pool,knew,use,stay,longer",0.00,
The fish were so frightened that they wouldn  t come back for a long  long time ,fish frightened come long long time,12.50,"fish,frightened,come,long,long,time",0.00,
At the next little pool the same thing happened ,little pool thing happened,10.42,"little,pool,thing,happened",0.00,
By this time Buster Bear was in fine spirits ,time Buster Bear fine spirits,8.89,"time,Buster,Bear,fine,spirits",0.00,
It was fun to catch the fish  and it was still more fun to eat them ,fun catch fish fun eat,16.18,"fun,catch,fish,fun,eat",0.00,
What finer breakfast could any one have than fresh   caught trout ,finer breakfast fresh caught trout,9.09,"finer,breakfast,fresh,caught,trout",0.00,
No wonder he felt good ,wonder felt good,8.70,"wonder,felt,good",0.00,
But it takes more than three trout to fill Buster Bear  s stomach  so he kept on to the next little pool ,takes trout fill Buster Bear stomach kept little pool,12.38,"takes,trout,fill,Buster,Bear,stomach,kept,little,pool",0.00,
But this little pool  instead of being beautiful and clear so that Buster could see right to the bottom of it and so tell if there were any fish there  was so muddy that he couldn  t see into it at all ,little pool instead beautiful clear Buster right tell fish muddy,15.84,"little,pool,instead,beautiful,clear,Buster,right,tell,fish,muddy",0.00,
It looked as if some one had just stirred up all the mud at the bottom ,looked stirred mud,18.31,"looked,stirred,mud",0.00,
said Buster Bear ,said Buster Bear,0.00,"said,Buster,Bear",0.00,
 It  s of no use to try to fish here ,use try fish,18.92,"use,try,fish",0.00,
So he went on to the next little pool ,went little pool,15.79,"went,little,pool",0.00,
Buster sat down and scratched his head ,Buster sat scratched head,7.69,"Buster,sat,scratched,head",0.00,
Yes  Sir  it was puzzling ,Yes Sir puzzling,7.69,"Yes,Sir,puzzling",0.00,
He looked this way and he looked that way suspiciously  but there was no one to be seen ,looked way looked way suspiciously seen,13.64,"looked,way,looked,way,suspiciously,seen",0.00,
Everything was still save for the laughter of the Laughing Brook ,save laughter Laughing Brook,10.77,"save,laughter,Laughing,Brook",0.00,
Somehow  it seemed to Buster as if the Brook were laughing at him ,Buster Brook laughing,15.15,"Buster,Brook,laughing",0.00,
 It  s very curious  muttered Buster   very curious indeed ,curious muttered Buster curious,8.47,"curious,muttered,Buster,curious",0.00,
It looks as if my fishing is spoiled for to   day ,looks fishing spoiled day,14.00,"looks,fishing,spoiled,day",0.00,
It looks as if somebody is trying to    ha ,looks somebody trying ha,11.63,"looks,somebody,trying,ha",0.00,
A sudden thought had popped into his head ,sudden thought popped head,9.52,"sudden,thought,popped,head",0.00,
Then he began to chuckle and finally to laugh ,began chuckle finally laugh,10.87,"began,chuckle,finally,laugh",0.00,
 I do believe that scamp Joe Otter is trying to get even with me for eating that fat trout ,believe scamp Joe Otter trying eating fat trout,12.09,"believe,scamp,Joe,Otter,trying,eating,fat,trout",0.00,
And then  because Buster Bear always enjoys a good joke even when it is on himself  he laughed until he had to hold his sides  which is a whole lot better than going off in a rage as Little Joe Otter had done ,Buster Bear enjoys good joke laughed hold sides lot better going rage Little Joe Otter,13.40,"Buster,Bear,enjoys,good,joke,laughed,hold,sides,lot,better,going,rage,Little,Joe,Otter",0.00,
 You  re pretty smart  Mr ,pretty smart Mr,7.69,"pretty,smart,Mr",0.00,
You  re pretty smart  but there are other people who are smart too  said Buster Bear  and still chuckling  he went off to think up a plan to get the best of Little Joe Otter ,pretty smart people smart said Buster Bear chuckling went think plan best Little Joe Otter,11.49,"pretty,smart,people,smart,said,Buster,Bear,chuckling,went,think,plan,best,Little,Joe,Otter",0.00,
LITTLE JOE OTTER SUPPLIES BUSTER BEAR WITH A BREAKFAST,LITTLE JOE OTTER SUPPLIES BUSTER BEAR BREAKFAST,3.70,"LITTLE,JOE,OTTER,SUPPLIES,BUSTER,BEAR,BREAKFAST",0.00,
Getting even just for spite Doesn  t always pay ,Getting spite pay,12.50,"Getting,spite,pay",0.00,
Fact is  it is very apt To work the other way ,Fact apt work way,15.22,"Fact,apt,work,way",0.00,
That is just how it came about that Little Joe Otter furnished Buster Bear with the best breakfast he had had for a long time ,came Little Joe Otter furnished Buster Bear best breakfast long time,11.11,"came,Little,Joe,Otter,furnished,Buster,Bear,best,breakfast,long,time",0.00,
The truth is  he thought all the time that he was preventing Buster Bear from getting a breakfast ,truth thought time preventing Buster Bear getting breakfast,10.20,"truth,thought,time,preventing,Buster,Bear,getting,breakfast",0.00,
You see he wasn  t well enough acquainted with Buster to know that Buster is quite as smart as he is  and perhaps a little bit smarter ,acquainted Buster know Buster smart little bit smarter,14.07,"acquainted,Buster,know,Buster,smart,little,bit,smarter",0.00,
You see Little Joe and Billy Mink had had all the fishing in the Laughing Brook to themselves so long that they thought no one else had any right to fish there ,Little Joe Billy Mink fishing Laughing Brook long thought right fish,13.12,"Little,Joe,Billy,Mink,fishing,Laughing,Brook,long,thought,right,fish",0.00,
To be sure Bobby Coon caught a few little fish there  but they didn  t mind Bobby ,sure Bobby Coon caught little fish mind Bobby,10.98,"sure,Bobby,Coon,caught,little,fish,mind,Bobby",0.00,
Farmer Brown  s boy fished there too  sometimes  and this always made Little Joe and Billy Mink very angry  but they were so afraid of him that they didn  t dare do anything about it ,Farmer Brown boy fished Little Joe Billy Mink angry afraid dare,13.11,"Farmer,Brown,boy,fished,Little,Joe,Billy,Mink,angry,afraid,dare",0.00,
But when they discovered that Buster Bear was a fisherman  they made up their minds that something had got to be done ,discovered Buster Bear fisherman minds got,13.56,"discovered,Buster,Bear,fisherman,minds,got",0.00,
 He  ll try it again to   morrow morning  said Little Joe ,try morrow morning said Little Joe,8.62,"try,morrow,morning,said,Little,Joe",0.00,
 I  ll keep watch  and as soon as I see him coming  I  ll drive out all the fish  just as I did to   day ,watch soon coming drive fish day,18.10,"watch,soon,coming,drive,fish,day",0.00,
I guess that  ll teach him to let our fish alone ,guess teach let fish,14.29,"guess,teach,let,fish",0.00,
So the next morning Little Joe hid before daylight close by the little pool where Buster Bear had given him such a fright ,morning Little Joe hid daylight close little pool Buster Bear given fright,9.02,"morning,Little,Joe,hid,daylight,close,little,pool,Buster,Bear,given,fright",0.00,
Sure enough  just as the Jolly Sunbeams began to creep through the Green Forest  he saw Buster Bear coming straight over to the little pool ,Sure Jolly Sunbeams began creep Green Forest saw Buster Bear coming straight little pool,7.86,"Sure,Jolly,Sunbeams,began,creep,Green,Forest,saw,Buster,Bear,coming,straight,little,pool",0.00,
Little Joe slipped into the water and chased all the fish out of the little pool  and stirred up the mud on the bottom so that the water was so muddy that the bottom couldn  t be seen at all ,Little Joe slipped water chased fish little pool stirred mud water muddy seen,14.14,"Little,Joe,slipped,water,chased,fish,little,pool,stirred,mud,water,muddy,seen",0.00,
Then he hurried down to the next little pool and did the same thing ,hurried little pool thing,14.71,"hurried,little,pool,thing",0.00,
Now Buster Bear is very smart ,Buster Bear smart,10.00,"Buster,Bear,smart",0.00,
You know he had guessed the day before who had spoiled his fishing ,know guessed day spoiled fishing,11.94,"know,guessed,day,spoiled,fishing",0.00,
So this morning he only went far enough to make sure that if Little Joe were watching for him  as he was sure he would be  he would see him coming ,morning went far sure Little Joe watching sure coming,14.97,"morning,went,far,sure,Little,Joe,watching,sure,coming",0.00,
Then  instead of keeping on to the little pool  he hurried to a place way down the Laughing Brook  where the water was very shallow  hardly over his feet  and there he sat chuckling to himself ,instead keeping little pool hurried place way Laughing Brook water shallow hardly feet sat chuckling,10.88,"instead,keeping,little,pool,hurried,place,way,Laughing,Brook,water,shallow,hardly,feet,sat,chuckling",0.00,
Things happened just as he had expected ,Things happened expected,10.00,"Things,happened,expected",0.00,
The frightened fish Little Joe chased out of the little pools up above swam down the Laughing Brook  because  you know  Little Joe was behind them  and there was nowhere else for them to go ,frightened fish Little Joe chased little pools swam Laughing Brook know Little Joe,11.58,"frightened,fish,Little,Joe,chased,little,pools,swam,Laughing,Brook,know,Little,Joe",0.00,
When they came to the place where Buster was waiting  all he had to do was to scoop them out on to the bank ,came place Buster waiting scoop bank,16.67,"came,place,Buster,waiting,scoop,bank",0.00,
It didn  t take Buster long to catch all the fish he could eat ,Buster long catch fish eat,14.29,"Buster,long,catch,fish,eat",0.00,
Then he saved a nice fat trout and waited ,saved nice fat trout waited,9.52,"saved,nice,fat,trout,waited",0.00,
By and by along came Little Joe Otter  chuckling to think how he had spoiled Buster Bear  s fishing ,came Little Joe Otter chuckling think spoiled Buster Bear fishing,9.00,"came,Little,Joe,Otter,chuckling,think,spoiled,Buster,Bear,fishing",0.00,
He was so intent on looking behind him to see if Buster was coming that he didn  t see Buster waiting there until he spoke ,intent looking Buster coming Buster waiting spoke,14.63,"intent,looking,Buster,coming,Buster,waiting,spoke",0.00,
 I  m much obliged for the fine breakfast you have given me  said Buster in his deepest  most grumbly   rumbly voice ,obliged fine breakfast given said Buster deepest grumbly rumbly voice,9.40,"obliged,fine,breakfast,given,said,Buster,deepest,grumbly,rumbly,voice",0.00,
 I  ve saved a fat trout for you to make up for the one I ate yesterday ,saved fat trout ate yesterday,16.67,"saved,fat,trout,ate,yesterday",0.00,
Then he went off laughing fit to kill himself ,went laughing fit kill,10.87,"went,laughing,fit,kill",0.00,
Little Joe couldn  t find a word to say ,Little Joe find word,12.50,"Little,Joe,find,word",0.00,
He was so surprised and angry that he went off by himself and sulked ,surprised angry went sulked,14.49,"surprised,angry,went,sulked",0.00,
And Billy Mink  who had been watching  ate the fat trout ,Billy Mink watching ate fat trout,8.77,"Billy,Mink,watching,ate,fat,trout",0.00,
GRANDFATHER FROG  S COMMON   SENSE,GRANDFATHER FROG COMMON SENSE,2.94,"GRANDFATHER,FROG,COMMON,SENSE",0.00,
There is nothing quite like common sense to smooth out troubles ,like common sense smooth troubles,9.38,"like,common,sense,smooth,troubles",0.00,
People who have plenty of just plain common sense are often thought to be very wise ,People plenty plain common sense thought wise,10.71,"People,plenty,plain,common,sense,thought,wise",0.00,
Their neighbors look up to them and are forever running to them for advice  and they are very much respected ,neighbors look forever running advice respected,12.84,"neighbors,look,forever,running,advice,respected",0.00,
That is the way with Grandfather Frog ,way Grandfather Frog,10.53,"way,Grandfather,Frog",0.00,
The truth is  he simply has a lot of common sense  which after all is the very best kind of wisdom ,truth simply lot common sense best kind wisdom,13.13,"truth,simply,lot,common,sense,best,kind,wisdom",0.00,
Now when Little Joe Otter found that Buster Bear had been too smart for him and that instead of spoiling Buster  s fishing in the Laughing Brook he had really made it easier for Buster to catch all the fish he wanted  Little Joe went off down to the Smiling Pool in a great rage ,Little Joe Otter found Buster Bear smart instead spoiling Buster fishing Laughing Brook easier Buster catch fish wanted Little Joe went Smiling Pool great rage,10.75,"Little,Joe,Otter,found,Buster,Bear,smart,instead,spoiling,Buster,fishing,Laughing,Brook,easier,Buster,catch,fish,wanted,Little,Joe,went,Smiling,Pool,great,rage",0.00,
Billy Mink stopped long enough to eat the fat fish Buster had left on the bank and then he too went down to the Smiling Pool ,Billy Mink stopped long eat fat fish Buster left bank went Smiling Pool,10.40,"Billy,Mink,stopped,long,eat,fat,fish,Buster,left,bank,went,Smiling,Pool",0.00,
When Little Joe Otter and Billy Mink reached the Smiling Pool  they climbed up on the Big Rock  and there Little Joe sulked and sulked  until finally Grandfather Frog asked what the matter was ,Little Joe Otter Billy Mink reached Smiling Pool climbed Big Rock Little Joe sulked sulked finally Grandfather Frog asked matter,7.25,"Little,Joe,Otter,Billy,Mink,reached,Smiling,Pool,climbed,Big,Rock,Little,Joe,sulked,sulked,finally,Grandfather,Frog,asked,matter",0.00,
Little Joe wouldn  t tell  but Billy Mink told the whole story ,Little Joe tell Billy Mink told story,7.94,"Little,Joe,tell,Billy,Mink,told,story",0.00,
When he told how Buster had been too smart for Little Joe  it tickled him so that Billy had to laugh in spite of himself ,told Buster smart Little Joe tickled Billy laugh spite,13.22,"told,Buster,smart,Little,Joe,tickled,Billy,laugh,spite",0.00,
So did Jerry Muskrat  who had been listening ,Jerry Muskrat listening,11.11,"Jerry,Muskrat,listening",0.00,
Of course this made Little Joe angrier than ever ,course Little Joe angrier,10.20,"course,Little,Joe,angrier",0.00,
He said a lot of unkind things about Buster Bear and about Billy Mink and Grandfather Frog and Jerry Muskrat  because they had laughed at the smartness of Buster ,said lot unkind things Buster Bear Billy Mink Grandfather Frog Jerry Muskrat laughed smartness Buster,8.64,"said,lot,unkind,things,Buster,Bear,Billy,Mink,Grandfather,Frog,Jerry,Muskrat,laughed,smartness,Buster",0.00,
 He  s nothing but a great big bully and thief ,great big bully thief,12.77,"great,big,bully,thief",0.00,
declared Little Joe ,declared Little Joe,0.00,"declared,Little,Joe",0.00,
