Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
It had been the outburst of a speculative builder  faintly tinged with art  who called its architecture sometimes Elizabethan and sometimes Queen Anne  apparently under the impression that the two sovereigns were identical ,outburst speculative builder faintly tinged art called architecture Elizabethan Queen Anne apparently impression sovereigns identical,8.07,"outburst,speculative,builder,faintly,tinged,art,called,architecture,Elizabethan,Queen,Anne,apparently,impression,sovereigns,identical",0.00,
It was described with some justice as an artistic colony  though it never in any definable way produced any art ,described justice artistic colony definable way produced art,10.71,"described,justice,artistic,colony,definable,way,produced,art",0.00,
But although its pretensions to be an intellectual centre were a little vague  its pretensions to be a pleasant place were quite indisputable ,pretensions intellectual centre little vague pretensions pleasant place indisputable,9.86,"pretensions,intellectual,centre,little,vague,pretensions,pleasant,place,indisputable",0.00,
The stranger who looked for the first time at the quaint red houses could only think how very oddly shaped the people must be who could fit in to them ,stranger looked time quaint red houses think oddly shaped people fit,12.58,"stranger,looked,time,quaint,red,houses,think,oddly,shaped,people,fit",0.00,
Nor when he met the people was he disappointed in this respect ,met people disappointed respect,12.70,"met,people,disappointed,respect",0.00,
The place was not only pleasant  but perfect  if once he could regard it not as a deception but rather as a dream ,place pleasant perfect regard deception dream,14.91,"place,pleasant,perfect,regard,deception,dream",0.00,
Even if the people were not  artists  the whole was nevertheless artistic ,people artists artistic,12.16,"people,artists,artistic",0.00,
That young man with the long  auburn hair and the impudent face    that young man was not really a poet  but surely he was a poem ,young man long auburn hair impudent face young man poet surely poem,10.77,"young,man,long,auburn,hair,impudent,face,young,man,poet,surely,poem",0.00,
That old gentleman with the wild  white beard and the wild  white hat    that venerable humbug was not really a philosopher  but at least he was the because of philosophy in others ,old gentleman wild white beard wild white hat venerable humbug philosopher philosophy,11.05,"old,gentleman,wild,white,beard,wild,white,hat,venerable,humbug,philosopher,philosophy",0.00,
That scientific gentleman with the bald  egg   like head and the bare  bird   like neck had no real right to the airs of science that he assumed ,scientific gentleman bald egg like head bare bird like neck real right airs science assumed,8.28,"scientific,gentleman,bald,egg,like,head,bare,bird,like,neck,real,right,airs,science,assumed",0.00,
He had not discovered anything new in biology  but what biological creature could he have discovered more singular than himself ,discovered new biology biological creature discovered singular,10.16,"discovered,new,biology,biological,creature,discovered,singular",0.00,
Thus  and thus only  the whole place had properly to be regarded  it had to be considered not so much as a workshop for artists  but as a frail but finished work of art ,place properly regarded considered workshop artists frail finished work art,14.20,"place,properly,regarded,considered,workshop,artists,frail,finished,work,art",0.00,
A man who stepped into its social atmosphere felt as if he had stepped into a written comedy ,man stepped social atmosphere felt stepped written comedy,10.75,"man,stepped,social,atmosphere,felt,stepped,written,comedy",0.00,
More especially this attractive unreality fell upon it about nightfall  when the extravagant roofs were dark against the afterglow and the whole insane village seemed as separate as a drifting cloud ,especially attractive unreality fell nightfall extravagant roofs dark afterglow insane village separate drifting cloud,8.54,"especially,attractive,unreality,fell,nightfall,extravagant,roofs,dark,afterglow,insane,village,separate,drifting,cloud",0.00,
This again was more strongly true of the many nights of local festivity  when the little gardens were often illuminated  and the big Chinese lanterns glowed in the dwarfish trees like some fierce and monstrous fruit ,strongly true nights local festivity little gardens illuminated big Chinese lanterns glowed dwarfish trees like fierce monstrous fruit,8.33,"strongly,true,nights,local,festivity,little,gardens,illuminated,big,Chinese,lanterns,glowed,dwarfish,trees,like,fierce,monstrous,fruit",0.00,
And this was strongest of all on one particular evening  still vaguely remembered in the locality  of which the auburn   haired poet was the hero ,strongest particular evening vaguely remembered locality auburn haired poet hero,10.27,"strongest,particular,evening,vaguely,remembered,locality,auburn,haired,poet,hero",0.00,
It was not by any means the only evening of which he was the hero ,means evening hero,18.18,"means,evening,hero",0.00,
On many nights those passing by his little back garden might hear his high  didactic voice laying down the law to men and particularly to women ,nights passing little garden hear high didactic voice laying law men particularly women,9.03,"nights,passing,little,garden,hear,high,didactic,voice,laying,law,men,particularly,women",0.00,
The attitude of women in such cases was indeed one of the paradoxes of the place ,attitude women cases paradoxes place,13.58,"attitude,women,cases,paradoxes,place",0.00,
Most of the women were of the kind vaguely called emancipated  and professed some protest against male supremacy ,women kind vaguely called emancipated professed protest male supremacy,7.96,"women,kind,vaguely,called,emancipated,professed,protest,male,supremacy",0.00,
Yet these new women would always pay to a man the extravagant compliment which no ordinary woman ever pays to him  that of listening while he is talking ,new women pay man extravagant compliment ordinary woman pays listening talking,11.11,"new,women,pay,man,extravagant,compliment,ordinary,woman,pays,listening,talking",0.00,
And Mr  Lucian Gregory  the red   haired poet  was really  a man worth listening to  even if one only laughed at the end of it ,Mr Lucian Gregory red haired poet man worth listening laughed end,11.02,"Mr,Lucian,Gregory,red,haired,poet,man,worth,listening,laughed,end",0.00,
He put the old cannot of the lawlessness of art and the art of lawlessness with a certain impudent freshness which gave at least a momentary pleasure ,old lawlessness art art lawlessness certain impudent freshness gave momentary pleasure,10.67,"old,lawlessness,art,art,lawlessness,certain,impudent,freshness,gave,momentary,pleasure",0.00,
He was helped in some degree by the arresting oddity of his appearance  which he worked  as the phrase goes  for all it was worth ,helped degree arresting oddity appearance worked phrase goes worth,12.31,"helped,degree,arresting,oddity,appearance,worked,phrase,goes,worth",0.00,
His dark red hair parted in the middle was literally like a woman  s  and curved into the slow curls of a virgin in a pre   Raphaelite picture ,dark red hair parted middle literally like woman curved slow curls virgin pre Raphaelite picture,9.09,"dark,red,hair,parted,middle,literally,like,woman,curved,slow,curls,virgin,pre,Raphaelite,picture",0.00,
From within this almost saintly oval  however  his face projected suddenly broad and brutal  the chin carried forward with a look of cockney contempt ,saintly oval face projected suddenly broad brutal chin carried forward look cockney contempt,7.33,"saintly,oval,face,projected,suddenly,broad,brutal,chin,carried,forward,look,cockney,contempt",0.00,
This combination at once tickled and terrified the nerves of a neurotic population ,combination tickled terrified nerves neurotic population,8.43,"combination,tickled,terrified,nerves,neurotic,population",0.00,
He seemed like a walking blasphemy  a blend of the angel and the ape ,like walking blasphemy blend angel ape,11.59,"like,walking,blasphemy,blend,angel,ape",0.00,
This particular evening  if it is remembered for nothing else  will be remembered in that place for its strange sunset ,particular evening remembered remembered place strange sunset,10.92,"particular,evening,remembered,remembered,place,strange,sunset",0.00,
It looked like the end of the world ,looked like end world,11.11,"looked,like,end,world",0.00,
All the heaven seemed covered with a quite vivid and palpable plumage  you could only say that the sky was full of feathers  and of feathers that almost brushed the face ,heaven covered vivid palpable plumage sky feathers feathers brushed face,12.35,"heaven,covered,vivid,palpable,plumage,sky,feathers,feathers,brushed,face",0.00,
Across the great part of the dome they were grey  with the strangest tints of violet and mauve and an unnatural pink or pale green  but towards the west the whole grew past description  transparent and passionate  and the last red   hot plumes of it covered up the sun like something too good to be seen ,great dome grey strangest tints violet mauve unnatural pink pale green west grew past description transparent passionate red hot plumes covered sun like good seen,10.20,"great,dome,grey,strangest,tints,violet,mauve,unnatural,pink,pale,green,west,grew,past,description,transparent,passionate,red,hot,plumes,covered,sun,like,good,seen",0.00,
The whole was so close about the earth  as to express nothing but a violent secrecy ,close earth express violent secrecy,13.10,"close,earth,express,violent,secrecy",0.00,
It expressed that splendid smallness which is the soul of local patriotism ,expressed splendid smallness soul local patriotism,8.00,"expressed,splendid,smallness,soul,local,patriotism",0.00,
I say that there are some inhabitants who may remember the evening if only by that oppressive sky ,inhabitants remember evening oppressive sky,13.27,"inhabitants,remember,evening,oppressive,sky",0.00,
There are others who may remember it because it marked the first appearance in the place of the second poet of Saffron Park ,remember marked appearance place second poet Saffron Park,12.10,"remember,marked,appearance,place,second,poet,Saffron,Park",0.00,
For a long time the red   haired revolutionary had reigned without a rival  it was upon the night of the sunset that his solitude suddenly ended ,long time red haired revolutionary reigned rival night sunset solitude suddenly ended,9.66,"long,time,red,haired,revolutionary,reigned,rival,night,sunset,solitude,suddenly,ended",0.00,
The new poet  who introduced himself by the name of Gabriel Syme was a very mild   looking mortal  with a fair  pointed beard and faint  yellow hair ,new poet introduced Gabriel Syme mild looking mortal fair pointed beard faint yellow hair,8.72,"new,poet,introduced,Gabriel,Syme,mild,looking,mortal,fair,pointed,beard,faint,yellow,hair",0.00,
But an impression grew that he was less meek than he looked ,impression grew meek looked,13.33,"impression,grew,meek,looked",0.00,
He signalised his entrance by differing with the established poet  Gregory  upon the whole nature of poetry ,signalised entrance differing established poet Gregory nature poetry,8.33,"signalised,entrance,differing,established,poet,Gregory,nature,poetry",0.00,
He said that he  was poet of law  a poet of order  nay  he said he was a poet of respectability ,said poet law poet order nay said poet respectability,12.50,"said,poet,law,poet,order,nay,said,poet,respectability",0.00,
So all the Saffron Parkers looked at him as if he had that moment fallen out of that impossible sky ,Saffron Parkers looked moment fallen impossible sky,13.00,"Saffron,Parkers,looked,moment,fallen,impossible,sky",0.00,
In fact  Mr  Lucian Gregory  the anarchic poet  connected the two events ,fact Mr Lucian Gregory anarchic poet connected events,5.48,"fact,Mr,Lucian,Gregory,anarchic,poet,connected,events",0.00,
 It may well be  he said  in his sudden lyrical manner   it may well be on such a night of clouds and cruel colours that there is brought forth upon the earth such a portent as a respectable poet ,said sudden lyrical manner night clouds cruel colours brought forth earth portent respectable poet,12.76,"said,sudden,lyrical,manner,night,clouds,cruel,colours,brought,forth,earth,portent,respectable,poet",0.00,
You say you are a poet of law  I say you are a contradiction in terms ,poet law contradiction terms,17.14,"poet,law,contradiction,terms",0.00,
I only wonder there were not comets and earthquakes on the night you appeared in this garden ,wonder comets earthquakes night appeared garden,11.83,"wonder,comets,earthquakes,night,appeared,garden",0.00,
The man with the meek blue eyes and the pale  pointed beard endured these thunders with a certain submissive solemnity ,man meek blue eyes pale pointed beard endured thunders certain submissive solemnity,6.72,"man,meek,blue,eyes,pale,pointed,beard,endured,thunders,certain,submissive,solemnity",0.00,
The third party of the group  Gregory  s sister Rosamond  who had her brother  s braids of red hair  but a kindlier face underneath them  laughed with such mixture of admiration and disapproval as she gave commonly to the family oracle ,party group Gregory sister Rosamond brother braids red hair kindlier face underneath laughed mixture admiration disapproval gave commonly family oracle,8.90,"party,group,Gregory,sister,Rosamond,brother,braids,red,hair,kindlier,face,underneath,laughed,mixture,admiration,disapproval,gave,commonly,family,oracle",0.00,
Gregory resumed in high oratorical good humour ,Gregory resumed high oratorical good humour,2.13,"Gregory,resumed,high,oratorical,good,humour",0.00,
 An artist is identical with an anarchist  he cried ,artist identical anarchist cried,9.62,"artist,identical,anarchist,cried",0.00,
The man who throws a bomb is an artist  because he prefers a great moment to everything ,man throws bomb artist prefers great moment,11.36,"man,throws,bomb,artist,prefers,great,moment",0.00,
He sees how much more valuable is one burst of blazing light  one peal of perfect thunder  than the mere common bodies of a few shapeless policemen ,sees valuable burst blazing light peal perfect thunder mere common bodies shapeless policemen,9.46,"sees,valuable,burst,blazing,light,peal,perfect,thunder,mere,common,bodies,shapeless,policemen",0.00,
An artist disregards all governments  abolishes all conventions ,artist disregards governments abolishes conventions,4.69,"artist,disregards,governments,abolishes,conventions",0.00,
The poet delights in disorder only ,poet delights disorder,8.57,"poet,delights,disorder",0.00,
If it were not so  the most poetical thing in the world would be the Underground Railway ,poetical thing world Underground Railway,13.48,"poetical,thing,world,Underground,Railway",0.00,
 So it is  said Mr  Syme ,said Mr Syme,12.00,"said,Mr,Syme",0.00,
said Gregory  who was very rational when anyone else attempted paradox ,said Gregory rational attempted paradox,8.45,"said,Gregory,rational,attempted,paradox",0.00,
 Why do all the clerks and navvies in the railway trains look so sad and tired  so very sad and tired ,clerks navvies railway trains look sad tired sad tired,11.76,"clerks,navvies,railway,trains,look,sad,tired,sad,tired",0.00,
It is because they know that the train is going right ,know train going right,12.96,"know,train,going,right",0.00,
It is because they know that whatever place they have taken a ticket for that place they will reach ,know place taken ticket place reach,13.00,"know,place,taken,ticket,place,reach",0.00,
It is because after they have passed Sloane Square they know that the next station must be Victoria  and nothing but Victoria ,passed Sloane Square know station Victoria Victoria,11.90,"passed,Sloane,Square,know,station,Victoria,Victoria",0.00,
Oh  their wild rapture ,Oh wild rapture,4.35,"Oh,wild,rapture",0.00,
oh  their eyes like stars and their souls again in Eden  if the next station were unaccountably Baker Street ,oh eyes like stars souls Eden station unaccountably Baker Street,8.26,"oh,eyes,like,stars,souls,Eden,station,unaccountably,Baker,Street",0.00,
 It is you who are unpoetical  replied the poet Syme ,unpoetical replied poet Syme,11.32,"unpoetical,replied,poet,Syme",0.00,
 If what you say of clerks is true  they can only be as prosaic as your poetry ,clerks true prosaic poetry,16.46,"clerks,true,prosaic,poetry",0.00,
The rare  strange thing is to hit the mark  the gross  obvious thing is to miss it ,rare strange thing hit mark gross obvious thing miss,9.64,"rare,strange,thing,hit,mark,gross,obvious,thing,miss",0.00,
We feel it is epical when man with one wild arrow strikes a distant bird ,feel epical man wild arrow strikes distant bird,9.59,"feel,epical,man,wild,arrow,strikes,distant,bird",0.00,
Is it not also epical when man with one wild engine strikes a distant station ,epical man wild engine strikes distant station,10.26,"epical,man,wild,engine,strikes,distant,station",0.00,
Chaos is dull  because in chaos the train might indeed go anywhere  to Baker Street or to Bagdad ,Chaos dull chaos train Baker Street Bagdad,11.34,"Chaos,dull,chaos,train,Baker,Street,Bagdad",0.00,
But man is a magician  and his whole magic is in this  that he does say Victoria  and lo ,man magician magic Victoria lo,15.73,"man,magician,magic,Victoria,lo",0.00,
No  take your books of mere poetry and prose  let me read a time table  with tears of pride ,books mere poetry prose let read time table tears pride,9.78,"books,mere,poetry,prose,let,read,time,table,tears,pride",0.00,
Take your Byron  who commemorates the defeats of man  give me Bradshaw  who commemorates his victories ,Byron commemorates defeats man Bradshaw commemorates victories,8.74,"Byron,commemorates,defeats,man,Bradshaw,commemorates,victories",0.00,
inquired Gregory sarcastically ,inquired Gregory sarcastically,0.00,"inquired,Gregory,sarcastically",0.00,
 I tell you  went on Syme with passion   that every time a train comes in I feel that it has broken past batteries of besiegers  and that man has won a battle against chaos ,tell went Syme passion time train comes feel broken past batteries besiegers man battle chaos,10.98,"tell,went,Syme,passion,time,train,comes,feel,broken,past,batteries,besiegers,man,battle,chaos",0.00,
You say contemptuously that when one has left Sloane Square one must come to Victoria ,contemptuously left Sloane Square come Victoria,10.47,"contemptuously,left,Sloane,Square,come,Victoria",0.00,
I say that one might do a thousand things instead  and that whenever I really come there I have the sense of hairbreadth escape ,thousand things instead come sense hairbreadth escape,13.28,"thousand,things,instead,come,sense,hairbreadth,escape",0.00,
And when I hear the guard shout out the word  Victoria  it is not an unmeaning word ,hear guard shout word Victoria unmeaning word,11.90,"hear,guard,shout,word,Victoria,unmeaning,word",0.00,
It is to me the cry of a herald announcing conquest ,cry herald announcing conquest,13.46,"cry,herald,announcing,conquest",0.00,
It is to me indeed  Victoria  it is the victory of Adam ,Victoria victory Adam,16.07,"Victoria,victory,Adam",0.00,
Gregory wagged his heavy  red head with a slow and sad smile ,Gregory wagged heavy red head slow sad smile,6.56,"Gregory,wagged,heavy,red,head,slow,sad,smile",0.00,
 And even then  he said   we poets always ask the question   And what is Victoria now that you have got there ,said poets ask question Victoria got,13.64,"said,poets,ask,question,Victoria,got",0.00,
You think Victoria is like the New Jerusalem ,think Victoria like New Jerusalem,6.67,"think,Victoria,like,New,Jerusalem",0.00,
We know that the New Jerusalem will only be like Victoria ,know New Jerusalem like Victoria,10.34,"know,New,Jerusalem,like,Victoria",0.00,
Yes  the poet will be discontented even in the streets of heaven ,Yes poet discontented streets heaven,10.77,"Yes,poet,discontented,streets,heaven",0.00,
 There again  said Syme irritably   what is there poetical about being in revolt ,said Syme irritably poetical revolt,9.88,"said,Syme,irritably,poetical,revolt",0.00,
You might as well say that it is poetical to be sea   sick ,poetical sea sick,16.95,"poetical,sea,sick",0.00,
Both being sick and being rebellious may be the wholesome thing on certain desperate occasions  but I  m hanged if I can see why they are poetical ,sick rebellious wholesome thing certain desperate occasions hanged poetical,12.24,"sick,rebellious,wholesome,thing,certain,desperate,occasions,hanged,poetical",0.00,
Revolt in the abstract is    revolting ,Revolt abstract revolting,7.69,"Revolt,abstract,revolting",0.00,
The girl winced for a flash at the unpleasant word  but Syme was too hot to heed her ,girl winced flash unpleasant word Syme hot heed,11.76,"girl,winced,flash,unpleasant,word,Syme,hot,heed",0.00,
 It is things going right  he cried   that is poetical I Our digestions  for instance  going sacredly and silently right  that is the foundation of all poetry ,things going right cried poetical digestions instance going sacredly silently right foundation poetry,8.81,"things,going,right,cried,poetical,digestions,instance,going,sacredly,silently,right,foundation,poetry",0.00,
Yes  the most poetical thing  more poetical than the flowers  more poetical than the stars    the most poetical thing in the world is not being sick ,Yes poetical thing poetical flowers poetical stars poetical thing world sick,10.07,"Yes,poetical,thing,poetical,flowers,poetical,stars,poetical,thing,world,sick",0.00,
 Really  said Gregory superciliously   the examples you choose   ,said Gregory superciliously examples choose,4.62,"said,Gregory,superciliously,examples,choose",0.00,
 I beg your pardon  said Syme grimly   I forgot we had abolished all conventions ,beg pardon said Syme grimly forgot abolished conventions,7.41,"beg,pardon,said,Syme,grimly,forgot,abolished,conventions",0.00,
For the first time a red patch appeared on Gregory  s forehead ,time red patch appeared Gregory forehead,9.52,"time,red,patch,appeared,Gregory,forehead",0.00,
 You don  t expect me  he said   to revolutionise society on this lawn ,expect said revolutionise society lawn,11.27,"expect,said,revolutionise,society,lawn",0.00,
Syme looked straight into his eyes and smiled sweetly ,Syme looked straight eyes smiled sweetly,5.56,"Syme,looked,straight,eyes,smiled,sweetly",0.00,
 No  I don  t  he said   but I suppose that if you were serious about your anarchism  that is exactly what you would do ,said suppose anarchism exactly,16.67,"said,suppose,anarchism,exactly",0.00,
Gregory  s big bull  s eyes blinked suddenly like those of an angry lion  and one could almost fancy that his red mane rose ,Gregory big bull eyes blinked suddenly like angry lion fancy red mane rose,8.87,"Gregory,big,bull,eyes,blinked,suddenly,like,angry,lion,fancy,red,mane,rose",0.00,
 Don  t you think  then  he said in a dangerous voice   that I am serious about my anarchism ,think said dangerous voice anarchism,13.98,"think,said,dangerous,voice,anarchism",0.00,
cried Gregory  with knotted fists ,cried Gregory knotted fists,2.94,"cried,Gregory,knotted,fists",0.00,
said Syme  and strolled away ,said Syme strolled away,3.45,"said,Syme,strolled,away",0.00,
With surprise  but with a curious pleasure  he found Rosamond Gregory still in his company ,surprise curious pleasure found Rosamond Gregory company,8.79,"surprise,curious,pleasure,found,Rosamond,Gregory,company",0.00,
 Mr  Syme  she said   do the people who talk like you and my brother often mean what they say ,Mr Syme said people talk like brother mean,11.70,"Mr,Syme,said,people,talk,like,brother,mean",0.00,
asked the girl  with grave eyes ,asked girl grave eyes,6.25,"asked,girl,grave,eyes",0.00,
 My dear Miss Gregory  said Syme gently   there are many kinds of sincerity and insincerity ,dear Miss Gregory said Syme gently kinds sincerity insincerity,6.52,"dear,Miss,Gregory,said,Syme,gently,kinds,sincerity,insincerity",0.00,
When you say  thank you  for the salt  do you mean what you say ,thank salt mean,17.19,"thank,salt,mean",0.00,
When you say  the world is round  do you mean what you say ,world round mean,16.95,"world,round,mean",0.00,
Now  sometimes a man like your brother really finds a thing he does mean ,man like brother finds thing mean,10.96,"man,like,brother,finds,thing,mean",0.00,
It may be only a half   truth  quarter   truth  tenth   truth  but then he says more than he means    from sheer force of meaning it ,half truth quarter truth tenth truth says means sheer force meaning,10.53,"half,truth,quarter,truth,tenth,truth,says,means,sheer,force,meaning",0.00,
She was looking at him from under level brows  her face was grave and open  and there had fallen upon it the shadow of that unreasoning responsibility which is at the bottom of the most frivolous woman  the maternal watch which is as old as the world ,looking level brows face grave open fallen shadow unreasoning responsibility frivolous woman maternal watch old world,12.35,"looking,level,brows,face,grave,open,fallen,shadow,unreasoning,responsibility,frivolous,woman,maternal,watch,old,world",0.00,
 Only in that sense I speak of  replied Syme   or if you prefer it  in that nonsense ,sense speak replied Syme prefer nonsense,12.94,"sense,speak,replied,Syme,prefer,nonsense",0.00,
She drew her broad brows together and said abruptly   ,drew broad brows said abruptly,7.41,"drew,broad,brows,said,abruptly",0.00,
 He wouldn  t really use    bombs or that sort of thing ,use bombs sort thing,12.50,"use,bombs,sort,thing",0.00,
Syme broke into a great laugh  that seemed too large for his slight and somewhat dandified figure ,Syme broke great laugh large slight somewhat dandified figure,8.16,"Syme,broke,great,laugh,large,slight,somewhat,dandified,figure",0.00,
And at that the corners of her own mouth broke into a smile  and she thought with a simultaneous pleasure of Gregory  s absurdity and of his safety ,corners mouth broke smile thought simultaneous pleasure Gregory absurdity safety,12.16,"corners,mouth,broke,smile,thought,simultaneous,pleasure,Gregory,absurdity,safety",0.00,
Syme strolled with her to a seat in the corner of the garden  and continued to pour out his opinions ,Syme strolled seat corner garden continued pour opinions,11.88,"Syme,strolled,seat,corner,garden,continued,pour,opinions",0.00,
For he was a sincere man  and in spite of his superficial airs and graces  at root a humble one ,sincere man spite superficial airs graces root humble,12.50,"sincere,man,spite,superficial,airs,graces,root,humble",0.00,
And it is always the humble man who talks too much  the proud man watches himself too closely ,humble man talks proud man watches closely,11.70,"humble,man,talks,proud,man,watches,closely",0.00,
He defended respectability with violence and exaggeration ,defended respectability violence exaggeration,5.17,"defended,respectability,violence,exaggeration",0.00,
He grew passionate in his praise of tidiness and propriety ,grew passionate praise tidiness propriety,8.47,"grew,passionate,praise,tidiness,propriety",0.00,
All the time there was a smell of lilac all round him ,time smell lilac round,14.81,"time,smell,lilac,round",0.00,
Once he heard very faintly in some distant street a barrel   organ begin to play  and it seemed to him that his heroic words were moving to a tiny tune from under or beyond the world ,heard faintly distant street barrel organ begin play heroic words moving tiny tune world,12.02,"heard,faintly,distant,street,barrel,organ,begin,play,heroic,words,moving,tiny,tune,world",0.00,
He stared and talked at the girl  s red hair and amused face for what seemed to be a few minutes  and then  feeling that the groups in such a place should mix  rose to his feet ,stared talked girl red hair amused face minutes feeling groups place mix rose feet,12.99,"stared,talked,girl,red,hair,amused,face,minutes,feeling,groups,place,mix,rose,feet",0.00,
To his astonishment  he discovered the whole garden empty ,astonishment discovered garden,10.34,"astonishment,discovered,garden",0.00,
Everyone had gone long ago  and he went himself with a rather hurried apology ,gone long ago went hurried apology,10.26,"gone,long,ago,went,hurried,apology",0.00,
He left with a sense of champagne in his head  which he could not afterwards explain ,left sense champagne head explain,12.94,"left,sense,champagne,head,explain",0.00,
In the wild events which were to follow this girl had no part at all  he never saw her again until all his tale was over ,wild events follow girl saw tale,16.53,"wild,events,follow,girl,saw,tale",0.00,
