Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
As thou art to thy selfe  Such was the very Armour he had on  When th  Ambitious Norwey combatted  So frown  d he once  when in an angry parle He smot the sledded Pollax on the Ice ,thou art thy selfe Armour th Ambitious Norwey combatted frown angry parle smot sledded Pollax Ice,11.60,"thou,art,thy,selfe,Armour,th,Ambitious,Norwey,combatted,frown,angry,parle,smot,sledded,Pollax,Ice",0.00,
Thus twice before  and iust at this dead houre  With Martiall stalke  hath he gone by our Watch,twice iust dead houre Martiall stalke hath gone Watch,9.47,"twice,iust,dead,houre,Martiall,stalke,hath,gone,Watch",0.00,
In what particular thought to work  I know not  But in the grosse and scope of my Opinion  This boades some strange erruption to our State,particular thought work know grosse scope Opinion boades strange erruption State,10.87,"particular,thought,work,know,grosse,scope,Opinion,boades,strange,erruption,State",0.00,
Good now sit downe   tell me he that knowes Why this same strict and most obseruant Watch  So nightly toyles the subiect of the Land  And why such dayly Cast of Brazon Cannon And Forraigne Mart for Implements of warre  Why such impresse of Ship   wrights  whose sore Taske Do  s not diuide the Sunday from the weeke  What might be toward  that this sweaty hast Doth make the Night ioynt   Labourer with the day  Who is  t that can informe me ,Good sit downe tell knowes strict obseruant Watch nightly toyles subiect Land dayly Cast Brazon Cannon Forraigne Mart Implements warre impresse Ship wrights sore Taske diuide Sunday weeke sweaty hast Doth Night ioynt Labourer day informe,10.41,"Good,sit,downe,tell,knowes,strict,obseruant,Watch,nightly,toyles,subiect,Land,dayly,Cast,Brazon,Cannon,Forraigne,Mart,Implements,warre,impresse,Ship,wrights,sore,Taske,diuide,Sunday,weeke,sweaty,hast,Doth,Night,ioynt,Labourer,day,informe",0.00,
That can I  At least the whisper goes so  Our last King  Whose Image euen but now appear  d to vs  Was  by Fortinbras of Norway   Dar  d to the Combate ,whisper goes King Image euen appear vs Fortinbras Norway Dar Combate,13.16,"whisper,goes,King,Image,euen,appear,vs,Fortinbras,Norway,Dar,Combate",0.00,
In which  our Valiant Hamlet   Did slay this Fortinbras  who by a Seal  d Compact  Well ratified by Law  and Heraldrie  Did forfeite  all those his Lands Which he stood seiz  d on  to the Conqueror  Against the which  a Moity competent Was gaged by our King  which had return  d To the Inheritance of Fortinbras  Had he bin Vanquisher  as by the same Cou  nant And carriage of the Article designe  His fell to Hamlet ,Valiant Hamlet slay Fortinbras Seal Compact ratified Law Heraldrie forfeite Lands stood seiz Conqueror Moity competent gaged King return Inheritance Fortinbras bin Vanquisher Cou nant carriage Article designe fell Hamlet,11.03,"Valiant,Hamlet,slay,Fortinbras,Seal,Compact,ratified,Law,Heraldrie,forfeite,Lands,stood,seiz,Conqueror,Moity,competent,gaged,King,return,Inheritance,Fortinbras,bin,Vanquisher,Cou,nant,carriage,Article,designe,fell,Hamlet",0.00,
Now sir  young Fortinbras  Of vnimproued Mettle  hot and full  Hath in the skirts of Norway  heere and there  Shark  d vp a List of Landlesse Resolutes  For Foode and Diet  to some Enterprize That hath a stomacke in  t  which is no other  But to recouer of vs by strong hand And termes Compulsatiue  those foresaid Lands So by his Father lost  and this  Is the maine Motiue of our Preparations  The Sourse of this our Watch  and the cheefe head Of this post   hast  and Romage in the Land ,sir young Fortinbras vnimproued Mettle hot Hath skirts Norway heere Shark vp List Landlesse Resolutes Foode Diet Enterprize hath stomacke recouer vs strong hand termes Compulsatiue foresaid Lands Father lost maine Motiue Preparations Sourse Watch cheefe head post hast Romage Land,10.22,"sir,young,Fortinbras,vnimproued,Mettle,hot,Hath,skirts,Norway,heere,Shark,vp,List,Landlesse,Resolutes,Foode,Diet,Enterprize,hath,stomacke,recouer,vs,strong,hand,termes,Compulsatiue,foresaid,Lands,Father,lost,maine,Motiue,Preparations,Sourse,Watch,cheefe,head,post,hast,Romage,Land",0.00,
Enter Ghost againe ,Enter Ghost againe,0.00,"Enter,Ghost,againe",0.00,
But soft  behold  Loe  where it comes againe  Ile crosse it  though it blast me ,soft behold Loe comes againe Ile crosse blast,8.75,"soft,behold,Loe,comes,againe,Ile,crosse,blast",0.00,
Stay Illusion  If thou hast any sound  or vse of Voyce  Speake to me ,Stay Illusion thou hast sound vse Voyce Speake,8.70,"Stay,Illusion,thou,hast,sound,vse,Voyce,Speake",0.00,
If there be any good thing to be done  That may to thee do ease  and grace to me  speak to me ,good thing thee ease grace speak,17.02,"good,thing,thee,ease,grace,speak",0.00,
If thou art priuy to thy Countries Fate  Oh speake ,thou art priuy thy Countries Fate Oh speake,3.92,"thou,art,priuy,thy,Countries,Fate,Oh,speake",0.00,
Or  if thou hast vp   hoorded in thy life Extorted Treasure in the wombe of Earth   Speake of it ,thou hast vp hoorded thy life Extorted Treasure wombe Earth Speake,8.25,"thou,hast,vp,hoorded,thy,life,Extorted,Treasure,wombe,Earth,Speake",0.00,
Shall I strike at it with my Partizan ,Shall strike Partizan,13.16,"Shall,strike,Partizan",0.00,
We do it wrong  being so Maiesticall To offer it the shew of Violence  For it is as the Ayre  invulnerable  And our vaine blowes  malicious Mockery,wrong Maiesticall offer shew Violence Ayre invulnerable vaine blowes malicious Mockery,10.88,"wrong,Maiesticall,offer,shew,Violence,Ayre,invulnerable,vaine,blowes,malicious,Mockery",0.00,
It was about to speake  when the Cocke crew,speake Cocke crew,13.95,"speake,Cocke,crew",0.00,
And then it started  like a guilty thing Vpon a fearfull Summons ,started like guilty thing Vpon fearfull Summons,7.69,"started,like,guilty,thing,Vpon,fearfull,Summons",0.00,
I haue heard  The Cocke that is the Trumpet to the day  Doth with his lofty and shrill   sounding Throate Awake the God of Day  and at his warning  Whether in Sea  or Fire  in Earth  or Ayre  Th  extrauagant  and erring Spirit  hyes To his Confine ,haue heard Cocke Trumpet day Doth lofty shrill sounding Throate Awake God Day warning Sea Fire Earth Ayre Th extrauagant erring Spirit hyes Confine,9.27,"haue,heard,Cocke,Trumpet,day,Doth,lofty,shrill,sounding,Throate,Awake,God,Day,warning,Sea,Fire,Earth,Ayre,Th,extrauagant,erring,Spirit,hyes,Confine",0.00,
And of the truth heerein  This present Obiect made probation,truth heerein present Obiect probation,8.33,"truth,heerein,present,Obiect,probation",0.00,
It faded on the crowing of the Cocke ,faded crowing Cocke,13.51,"faded,crowing,Cocke",0.00,
Some sayes  that euer  gainst that Season comes Wherein our Sauiours Birch is celebrated  The Bird of Dawning singeth all night long  And then  no Spirit can walke abroad  The nights are wholsome  then no Planets strike  No Faiery talkes  nor Witch hath power to Charme  So hallow  d  and so gracious is the time,sayes euer gainst Season comes Sauiours Birch celebrated Bird Dawning singeth night long Spirit walke abroad nights wholsome Planets strike Faiery talkes Witch hath power Charme hallow gracious time,8.33,"sayes,euer,gainst,Season,comes,Sauiours,Birch,celebrated,Bird,Dawning,singeth,night,long,Spirit,walke,abroad,nights,wholsome,Planets,strike,Faiery,talkes,Witch,hath,power,Charme,hallow,gracious,time",0.00,
So haue I heard  and do in part beleeue it ,haue heard beleeue,16.28,"haue,heard,beleeue",0.00,
But looke  the Morne in Russet mantle clad  Walkes o  re the dew of yon high Easterne Hill  Breake we our Watch vp  and by my aduice Let vs impart what we haue seene to night Vnto yong Hamlet ,looke Morne Russet mantle clad Walkes dew yon high Easterne Hill Breake Watch vp aduice Let vs impart haue seene night Vnto yong Hamlet,7.81,"looke,Morne,Russet,mantle,clad,Walkes,dew,yon,high,Easterne,Hill,Breake,Watch,vp,aduice,Let,vs,impart,haue,seene,night,Vnto,yong,Hamlet",0.00,
For vpon my life  This Spirit dumbe to vs  will speake to him  Do you consent we shall acquaint him with it  As needfull in our Loues  fitting our Duty ,vpon life Spirit dumbe vs speake consent shall acquaint needfull Loues fitting Duty,11.18,"vpon,life,Spirit,dumbe,vs,speake,consent,shall,acquaint,needfull,Loues,fitting,Duty",0.00,
Let do  t I pray  and I this morning know Where we shall finde him most conueniently ,Let pray morning know shall finde conueniently,11.76,"Let,pray,morning,know,shall,finde,conueniently",0.00,
Enter Claudius King of Denmarke  Gertrude the Queene  Hamlet  Polonius  Laertes  and his Sister Ophelia  Lords Attendant ,Enter Claudius King Denmarke Gertrude Queene Hamlet Polonius Laertes Sister Ophelia Lords Attendant,3.31,"Enter,Claudius,King,Denmarke,Gertrude,Queene,Hamlet,Polonius,Laertes,Sister,Ophelia,Lords,Attendant",0.00,
Though yet of Hamlet our deere Brothers death The memory be greene  and that it vs befitted To beare our hearts in greefe  and our whole Kingdome To be contracted in one brow of woe  Yet so farre hath Discretion fought with Nature  That we with wisest sorrow thinke on him  Together with remembrance of our selues ,Hamlet deere Brothers death memory greene vs befitted beare hearts greefe Kingdome contracted brow woe farre hath Discretion fought Nature wisest sorrow thinke remembrance selues,10.19,"Hamlet,deere,Brothers,death,memory,greene,vs,befitted,beare,hearts,greefe,Kingdome,contracted,brow,woe,farre,hath,Discretion,fought,Nature,wisest,sorrow,thinke,remembrance,selues",0.00,
Therefore our sometimes Sister  now our Queene  Th  imperiall Ioyntresse of this warlike State  Haue we  as  twere  with a defeated ioy  With one Auspicious  and one Dropping eye  With mirth in Funerall  and with Dirge in Marriage  In equall Scale weighing Delight and Dole Taken to Wife  nor haue we heerein barr  d Your better Wisedomes  which haue freely gone With this affaire along  for all our Thankes ,Sister Queene Th imperiall Ioyntresse warlike State Haue twere defeated ioy Auspicious Dropping eye mirth Funerall Dirge Marriage equall Scale weighing Delight Dole Taken Wife haue heerein barr better Wisedomes haue freely gone affaire Thankes,8.33,"Sister,Queene,Th,imperiall,Ioyntresse,warlike,State,Haue,twere,defeated,ioy,Auspicious,Dropping,eye,mirth,Funerall,Dirge,Marriage,equall,Scale,weighing,Delight,Dole,Taken,Wife,haue,heerein,barr,better,Wisedomes,haue,freely,gone,affaire,Thankes",0.00,
Now followes  that you know young Fortinbras  Holding a weake supposall of our worth  Or thinking by our late deere Brothers death  Our State to be disioynt  and out of Frame  Colleagued with the dreame of his Aduantage  He hath not fayl  d to pester vs with Message  Importing the surrender of those Lands Lost by his Father  with all Bonds of Law To our most valiant Brother ,followes know young Fortinbras Holding weake supposall worth thinking late deere Brothers death State disioynt Frame Colleagued dreame Aduantage hath fayl pester vs Message Importing surrender Lands Lost Father Bonds Law valiant Brother,9.28,"followes,know,young,Fortinbras,Holding,weake,supposall,worth,thinking,late,deere,Brothers,death,State,disioynt,Frame,Colleagued,dreame,Aduantage,hath,fayl,pester,vs,Message,Importing,surrender,Lands,Lost,Father,Bonds,Law,valiant,Brother",0.00,
Enter Voltemand and Cornelius ,Enter Voltemand Cornelius,3.33,"Enter,Voltemand,Cornelius",0.00,
Now for our selfe  and for this time of meeting Thus much the businesse is ,selfe time meeting businesse,14.67,"selfe,time,meeting,businesse",0.00,
We haue heere writ To Norway  Vncle of young Fortinbras  Who Impotent and Bedrid  scarsely heares Of this his Nephewes purpose  to suppresse His further gate heerein ,haue heere writ Norway Vncle young Fortinbras Impotent Bedrid scarsely heares Nephewes purpose suppresse gate heerein,6.63,"haue,heere,writ,Norway,Vncle,young,Fortinbras,Impotent,Bedrid,scarsely,heares,Nephewes,purpose,suppresse,gate,heerein",0.00,
In that the Leuies  The Lists  and full proportions are all made Out of his subiect  and we heere dispatch You good Cornelius  and you Voltemand  For bearing of this greeting to old Norway  Giuing to you no further personall power To businesse with the King  more then the scope Of these dilated Articles allow  Farewell  and let your hast commend your duty,Leuies Lists proportions subiect heere dispatch good Cornelius Voltemand bearing greeting old Norway Giuing personall power businesse King scope dilated Articles allow Farewell let hast commend duty,10.08,"Leuies,Lists,proportions,subiect,heere,dispatch,good,Cornelius,Voltemand,bearing,greeting,old,Norway,Giuing,personall,power,businesse,King,scope,dilated,Articles,allow,Farewell,let,hast,commend,duty",0.00,
In that  and all things  will we shew our duty,things shew duty,15.22,"things,shew,duty",0.00,
We doubt it nothing  heartily farewell ,doubt heartily farewell,7.69,"doubt,heartily,farewell",0.00,
Exit Voltemand and Cornelius ,Exit Voltemand Cornelius,3.45,"Exit,Voltemand,Cornelius",0.00,
You told vs of some suite ,told vs suite,11.54,"told,vs,suite",0.00,
You cannot speake of Reason to the Dane  And loose your voyce ,speake Reason Dane loose voyce,11.29,"speake,Reason,Dane,loose,voyce",0.00,
What would  st thou beg Laertes  That shall not be my Offer  not thy Asking ,st thou beg Laertes shall Offer thy Asking,9.21,"st,thou,beg,Laertes,shall,Offer,thy,Asking",0.00,
The Head is not more Natiue to the Heart  The Hand more instrumentall to the Mouth  Then is the Throne of Denmarke to thy Father ,Head Natiue Heart Hand instrumentall Mouth Throne Denmarke thy Father,11.63,"Head,Natiue,Heart,Hand,instrumentall,Mouth,Throne,Denmarke,thy,Father",0.00,
What would  st thou haue Laertes ,st thou haue Laertes,6.06,"st,thou,haue,Laertes",0.00,
Dread my Lord  Your leaue and fauour to returne to France  From whence  though willingly I came to Denmarke To shew my duty in your Coronation  Yet now I must confesse  that duty done  My thoughts and wishes bend againe towards France  And bow them to your gracious leaue and pardon,Dread Lord leaue fauour returne France willingly came Denmarke shew duty Coronation confesse duty thoughts wishes bend againe France bow gracious leaue pardon,9.93,"Dread,Lord,leaue,fauour,returne,France,willingly,came,Denmarke,shew,duty,Coronation,confesse,duty,thoughts,wishes,bend,againe,France,bow,gracious,leaue,pardon",0.00,
Haue you your Fathers leaue ,Haue Fathers leaue,7.14,"Haue,Fathers,leaue",0.00,
He hath my Lord  I do beseech you giue him leaue to go,hath Lord beseech giue leaue,14.81,"hath,Lord,beseech,giue,leaue",0.00,
Take thy faire houre Laertes  time be thine  And thy best graces spend it at thy will  But now my Cosin Hamlet  and my Sonne ,thy faire houre Laertes time thine thy best graces spend thy Cosin Hamlet Sonne,8.80,"thy,faire,houre,Laertes,time,thine,thy,best,graces,spend,thy,Cosin,Hamlet,Sonne",0.00,
A little more then kin  and lesse then kinde,little kin lesse kinde,11.36,"little,kin,lesse,kinde",0.00,
Not so my Lord  I am too much i  th  Sun,Lord th Sun,20.00,"Lord,th,Sun",0.00,
Good Hamlet cast thy nightly colour off  And let thine eye looke like a Friend on Denmarke ,Good Hamlet cast thy nightly colour let thine eye looke like Friend Denmarke,4.40,"Good,Hamlet,cast,thy,nightly,colour,let,thine,eye,looke,like,Friend,Denmarke",0.00,
Do not for euer with thy veyled lids Seeke for thy Noble Father in the dust  Thou know  st  it is common  all that liues must dye  Passing through Nature  to Eternity,euer thy veyled lids Seeke thy Noble Father dust Thou know st common liues dye Passing Nature Eternity,8.43,"euer,thy,veyled,lids,Seeke,thy,Noble,Father,dust,Thou,know,st,common,liues,dye,Passing,Nature,Eternity",0.00,
If it be  Why seemes it so particular with thee,seemes particular thee,14.89,"seemes,particular,thee",0.00,
Nay  it is  I know not Seemes   It Is not alone my Inky Cloake  Nor Customary suites of solemne Blacke  Nor windy suspiration of forc  d breath  No  nor the fruitfull Riuer in the Eye  Nor the deiected hauiour of the Visage  Together with all Formes  Moods  shewes of Griefe  That can denote me truly ,Nay know Seemes Inky Cloake Customary suites solemne Blacke windy suspiration forc breath fruitfull Riuer Eye deiected hauiour Visage Formes Moods shewes Griefe denote truly,9.97,"Nay,know,Seemes,Inky,Cloake,Customary,suites,solemne,Blacke,windy,suspiration,forc,breath,fruitfull,Riuer,Eye,deiected,hauiour,Visage,Formes,Moods,shewes,Griefe,denote,truly",0.00,
These indeed Seeme  For they are actions that a man might play  But I haue that Within  which passeth show  These  but the Trappings  and the Suites of woe,Seeme actions man play haue passeth Trappings Suites woe,12.90,"Seeme,actions,man,play,haue,passeth,Trappings,Suites,woe",0.00,
 It Is sweet and commendable In your Nature Hamlet  To giue these mourning duties to your Father  But you must know  your Father lost a Father  That Father lost  lost his  and the Suruiuer bound In filiall Obligation  for some terme To do obsequious Sorrow ,sweet commendable Nature Hamlet giue mourning duties Father know Father lost Father Father lost lost Suruiuer bound filiall Obligation terme obsequious Sorrow,8.95,"sweet,commendable,Nature,Hamlet,giue,mourning,duties,Father,know,Father,lost,Father,Father,lost,lost,Suruiuer,bound,filiall,Obligation,terme,obsequious,Sorrow",0.00,
But to perseuer In obstinate Condolement  is a course Of impious stubbornnesse ,perseuer obstinate Condolement course impious stubbornnesse,7.59,"perseuer,obstinate,Condolement,course,impious,stubbornnesse",0.00,
 It Is vnmanly greefe  It shewes a will most incorrect to Heauen  A Heart vnfortified  a Minde impatient  An Vnderstanding simple  and vnschool  d  For  what we know must be  and is as common As any the most vulgar thing to sence  Why should we in our peeuish Opposition Take it to heart ,vnmanly greefe shewes incorrect Heauen Heart vnfortified Minde impatient Vnderstanding simple vnschool know common vulgar thing sence peeuish Opposition heart,11.46,"vnmanly,greefe,shewes,incorrect,Heauen,Heart,vnfortified,Minde,impatient,Vnderstanding,simple,vnschool,know,common,vulgar,thing,sence,peeuish,Opposition,heart",0.00,
Fye   it is a fault to Heauen  A fault against the Dead  a fault to Nature  To Reason most absurd  whose common Theame Is death of Fathers  and who still hath cried  From the first Coarse  till he that dyed to day  This must be so ,Fye fault Heauen fault Dead fault Nature Reason absurd common Theame death Fathers hath cried Coarse till dyed day,11.69,"Fye,fault,Heauen,fault,Dead,fault,Nature,Reason,absurd,common,Theame,death,Fathers,hath,cried,Coarse,till,dyed,day",0.00,
We pray you throw to earth This vnpreuayling woe  and thinke of vs As of a Father  For let the world take note  You are the most immediate to our Throne  And with no lesse Nobility of Loue  Then that which deerest Father beares his Sonne  Do I impart towards you ,pray throw earth vnpreuayling woe thinke vs Father let world note immediate Throne lesse Nobility Loue deerest Father beares Sonne impart,11.41,"pray,throw,earth,vnpreuayling,woe,thinke,vs,Father,let,world,note,immediate,Throne,lesse,Nobility,Loue,deerest,Father,beares,Sonne,impart",0.00,
For your intent In going backe to Schoole in Wittenberg  It is most retrograde to our desire  And we beseech you  bend you to remaine Heere in the cheere and comfort of our eye  Our cheefest Courtier Cosin  and our Sonne,intent going backe Schoole Wittenberg retrograde desire beseech bend remaine Heere cheere comfort eye cheefest Courtier Cosin Sonne,10.45,"intent,going,backe,Schoole,Wittenberg,retrograde,desire,beseech,bend,remaine,Heere,cheere,comfort,eye,cheefest,Courtier,Cosin,Sonne",0.00,
Let not thy Mother lose her Prayers Hamlet  I prythee stay with vs  go not to Wittenberg,Let thy Mother lose Prayers Hamlet prythee stay vs Wittenberg,7.95,"Let,thy,Mother,lose,Prayers,Hamlet,prythee,stay,vs,Wittenberg",0.00,
I shall in all my best Obey you Madam,shall best Obey Madam,13.51,"shall,best,Obey,Madam",0.00,
Why  it is a louing  and a faire Reply  Be as our selfe in Denmarke ,louing faire Reply selfe Denmarke,14.71,"louing,faire,Reply,selfe,Denmarke",0.00,
Madam come  This gentle and vnforc  d accord of Hamlet Sits smiling to my heart  in grace whereof  No iocond health that Denmarke drinkes to day  But the great Cannon to the Clowds shall tell  And the Kings Rouce  the Heauens shall bruite againe  Respeaking earthly Thunder ,Madam come gentle vnforc accord Hamlet Sits smiling heart grace whereof iocond health Denmarke drinkes day great Cannon Clowds shall tell Kings Rouce Heauens shall bruite againe Respeaking earthly Thunder,6.20,"Madam,come,gentle,vnforc,accord,Hamlet,Sits,smiling,heart,grace,whereof,iocond,health,Denmarke,drinkes,day,great,Cannon,Clowds,shall,tell,Kings,Rouce,Heauens,shall,bruite,againe,Respeaking,earthly,Thunder",0.00,
Oh that this too too solid Flesh  would melt  Thaw  and resolue it selfe into a Dew  Or that the Euerlasting had not fixt His Cannon  gainst Selfe   slaughter ,Oh solid Flesh melt Thaw resolue selfe Dew Euerlasting fixt Cannon gainst Selfe slaughter,9.43,"Oh,solid,Flesh,melt,Thaw,resolue,selfe,Dew,Euerlasting,fixt,Cannon,gainst,Selfe,slaughter",0.00,
How weary  stale  flat  and vnprofitable Seemes to me all the vses of this world ,weary stale flat vnprofitable Seemes vses world,9.88,"weary,stale,flat,vnprofitable,Seemes,vses,world",0.00,
Oh fie  fie   it is an vnweeded Garden That growes to Seed  Things rank  and grosse in Nature Possesse it meerely ,Oh fie fie vnweeded Garden growes Seed Things rank grosse Nature Possesse meerely,7.02,"Oh,fie,fie,vnweeded,Garden,growes,Seed,Things,rank,grosse,Nature,Possesse,meerely",0.00,
That it should come to this  But two months dead  Nay  not so much  not two  So excellent a King  that was to this Hiperion to a Satyre  so louing to my Mother  That he might not beteene the windes of heauen Visit her face too roughly ,come months dead Nay excellent King Hiperion Satyre louing Mother beteene windes heauen Visit face roughly,13.19,"come,months,dead,Nay,excellent,King,Hiperion,Satyre,louing,Mother,beteene,windes,heauen,Visit,face,roughly",0.00,
Heauen and Earth Must I remember  why she would hang on him  As if encrease of Appetite had growne By what is fed on  and yet within a month ,Heauen Earth remember hang encrease Appetite growne fed month,14.18,"Heauen,Earth,remember,hang,encrease,Appetite,growne,fed,month",0.00,
Let me not thinke on  t  Frailty  thy name is woman ,Let thinke Frailty thy woman,11.54,"Let,thinke,Frailty,thy,woman",0.00,
A little Month  or ere those shooes were old  With which she followed my poore Fathers body Like Niobe  all teares ,little Month ere shooes old followed poore Fathers body Like Niobe teares,7.83,"little,Month,ere,shooes,old,followed,poore,Fathers,body,Like,Niobe,teares",0.00,
A beast that wants discourse of Reason Would haue mourn  d longer  married with mine Vnkle  My Fathers Brother  but no more like my Father  Then I to Hercules ,beast wants discourse Reason haue mourn longer married Vnkle Fathers Brother like Father Hercules,9.43,"beast,wants,discourse,Reason,haue,mourn,longer,married,Vnkle,Fathers,Brother,like,Father,Hercules",0.00,
Ere yet the salt of most vnrighteous Teares Had left the flushing of her gauled eyes  She married ,Ere salt vnrighteous Teares left flushing gauled eyes married,9.18,"Ere,salt,vnrighteous,Teares,left,flushing,gauled,eyes,married",0.00,
O most wicked speed  to post With such dexterity to Incestuous sheets  It is not  nor it cannot come to good ,wicked speed post dexterity Incestuous sheets come good,11.93,"wicked,speed,post,dexterity,Incestuous,sheets,come,good",0.00,
But breake my heart  for I must hold my tongue ,breake heart hold tongue,12.77,"breake,heart,hold,tongue",0.00,
Enter Horatio  Barnardo  and Marcellus ,Enter Horatio Barnardo Marcellus,2.56,"Enter,Horatio,Barnardo,Marcellus",0.00,
I am glad to see you well  Horatio  or I do forget my selfe,glad Horatio forget selfe,16.95,"glad,Horatio,forget,selfe",0.00,
The same my Lord  And your poore Seruant euer,Lord poore Seruant euer,11.11,"Lord,poore,Seruant,euer",0.00,
Sir my good friend  Ile change that name with you  And what make you from Wittenberg Horatio ,Sir good friend Ile change Wittenberg Horatio,10.75,"Sir,good,friend,Ile,change,Wittenberg,Horatio",0.00,
I am very glad to see you  good euen Sir ,glad good euen Sir,14.63,"glad,good,euen,Sir",0.00,
A truant disposition  good my Lord,truant disposition good Lord,5.88,"truant,disposition,good,Lord",0.00,
I would not haue your Enemy say so  Nor shall you doe mine eare that violence  To make it truster of your owne report Against your selfe ,haue Enemy shall doe eare violence truster owne report selfe,12.41,"haue,Enemy,shall,doe,eare,violence,truster,owne,report,selfe",0.00,
I know you are no Truant  But what is your affaire in Elsenour ,know Truant affaire Elsenour,14.29,"know,Truant,affaire,Elsenour",0.00,
Wee  l teach you to drinke deepe  ere you depart,Wee l teach drinke deepe ere depart,6.25,"Wee,l,teach,drinke,deepe,ere,depart",0.00,
My Lord  I came to see your Fathers Funerall,Lord came Fathers Funerall,11.36,"Lord,came,Fathers,Funerall",0.00,
